order_item_key,order_key,product_key,seller_key,price,freight_value
751,83192,14546,2957,59.90,9.41
752,44272,5429,731,57.49,9.94
753,75689,15982,1801,158.00,18.36
754,75027,23132,524,39.90,12.69
755,73245,19863,571,101.99,19.41
756,52767,863,345,25.00,11.15
757,62747,3735,2,21.99,15.10
758,62747,3735,2,21.99,15.10
759,4508,26060,2798,359.00,25.66
760,16157,6148,3007,157.77,14.85
761,30866,1303,70,89.90,12.13
762,30866,1303,70,89.90,12.13
763,61948,26172,2243,53.90,56.93
764,13739,26425,1225,15.90,16.79
765,70916,14603,1625,339.99,12.99
766,6151,29946,58,13.47,18.23
767,20016,31368,2454,103.99,31.60
768,81454,15023,730,109.90,18.02
769,77197,1250,486,59.90,35.74
770,78373,20986,786,17.90,15.10
771,84822,14038,2850,59.99,11.81
772,12287,14726,225,239.99,17.44
773,77353,17702,1309,70.90,16.94
774,74486,23237,1225,78.90,17.80
775,90439,14658,2705,35.89,18.23
776,4902,7903,2243,49.00,13.41
777,58864,28381,2992,16.90,7.78
778,26845,2162,2026,274.95,26.04
779,43535,1494,486,59.90,16.86
780,11749,726,58,19.99,7.78
781,59166,649,2717,89.00,17.87
782,70344,30840,297,398.00,29.11
783,70344,30840,297,398.00,29.11
784,9914,27792,2034,106.90,38.30
785,28045,32905,2522,24.89,22.06
786,89503,19404,524,44.90,8.64
787,17486,29240,183,89.00,17.06
788,17486,29240,183,89.00,17.06
789,66028,956,699,60.00,25.24
790,66028,31929,2929,36.23,2.27
791,54514,23552,2717,79.00,59.78
792,97762,9031,262,73.00,15.26
793,41225,31001,3032,109.90,12.72
794,79150,30426,1548,18.90,14.10
795,76544,2598,2642,329.90,46.39
796,18328,21638,786,17.90,16.79
797,95129,4727,1881,75.00,14.62
798,91463,19462,524,219.90,27.84
799,48318,19230,2965,34.00,13.54
800,72398,8872,423,114.94,34.16
801,57568,31287,1382,13.65,18.23
802,38158,20243,1571,52.00,15.21
803,20098,22324,168,229.90,43.98
804,96427,32339,3007,147.20,18.91
805,38094,25724,183,75.00,16.23
806,54636,13300,135,48.90,12.69
807,11076,12880,3033,151.99,17.77
808,27129,15811,2965,69.90,14.88
809,50911,19558,1225,28.90,16.11
810,94464,8824,1217,149.90,23.63
811,76870,26584,1281,79.90,9.07
812,54213,88,2084,92.65,12.99
813,54213,88,2084,92.65,12.99
814,86606,2248,1246,150.00,20.02
815,57903,8948,423,119.99,21.29
816,19829,8889,2694,33.60,15.10
817,71317,28820,714,39.90,17.60
818,71317,28820,714,39.90,17.60
819,59629,91,1177,169.99,16.63
820,16304,12719,2914,16.00,7.87
821,29231,17887,1257,118.90,12.04
822,34985,17455,119,51.40,14.59
823,52667,4281,664,184.99,16.05
824,57856,17404,1686,76.10,20.02
825,90033,28880,1453,98.00,12.69
826,33778,30931,1740,49.90,11.85
827,33778,30931,1740,49.90,11.85
828,7594,12716,711,55.00,12.83
829,64931,22181,721,19.00,14.10
830,63451,17174,32,24.98,12.84
831,97177,19184,1548,48.99,15.10
832,37855,30903,786,19.90,12.48
833,37855,30903,786,19.90,12.48
834,30541,12496,1416,138.00,25.78
835,80079,27323,2694,27.30,11.85
836,60722,2765,259,45.90,15.10
837,6455,10423,2276,99.90,16.46
838,78794,9369,1673,285.90,17.21
839,42031,11874,24,46.30,18.63
840,77567,11050,403,135.90,16.02
841,83740,21839,2707,55.00,8.64
842,74614,3351,2494,32.90,10.96
843,18215,10604,423,114.60,18.52
844,70004,14547,2556,47.90,19.32
845,35477,17568,711,78.00,18.65
846,54202,8909,306,165.00,68.13
847,49085,29348,526,120.00,45.30
848,85457,5977,1057,59.90,14.59
849,71913,27946,711,99.00,15.79
850,19720,32118,1291,59.90,8.29
851,50468,16917,2034,41.95,14.43
852,72226,1008,1057,199.90,20.59
853,44897,13590,837,79.80,7.82
854,37793,15274,2412,330.00,14.70
855,47487,24000,70,69.90,17.74
856,77863,28419,2273,29.90,15.10
857,81815,211,2929,48.65,17.60
858,31542,2657,610,39.90,11.73
859,5371,28951,1283,113.89,23.38
860,33386,6674,2181,195.00,23.91
861,17592,31371,714,49.95,16.11
862,67497,30223,524,29.90,15.10
863,67648,14760,2153,72.90,35.83
864,13161,2535,2642,38.50,19.88
865,39142,18444,1801,106.00,13.18
866,58194,7946,834,1240.00,102.63
867,57804,68,3021,105.00,23.89
868,50498,32286,869,24.99,17.98
869,48735,2765,259,39.90,8.72
870,45397,7903,2243,49.00,17.64
871,45397,7903,2243,49.00,17.64
872,61290,27274,582,39.99,18.38
873,93764,15365,1767,28.90,13.37
874,42713,2212,2779,1799.00,27.34
875,87246,11777,937,56.99,17.68
876,97395,27613,2919,59.90,11.92
877,33735,8156,58,12.67,7.78
878,67543,16773,801,18.90,7.39
879,85816,22400,413,27.90,19.39
880,31317,28196,24,98.80,17.94
881,29913,17660,1055,29.99,21.82
882,54541,23244,2100,72.60,17.76
883,62525,4077,423,139.94,17.71
884,85619,13253,2902,284.80,9.18
885,57829,6267,389,199.00,14.30
886,64741,3570,2698,125.00,18.98
887,97855,19960,1672,32.00,8.88
888,99059,32485,1557,149.00,14.79
889,28175,8760,937,59.99,16.39
890,25847,15849,2694,13.30,8.11
891,12869,16504,1377,84.90,27.44
892,67905,9398,1673,329.00,15.32
893,96926,29681,2034,83.90,28.99
894,32936,2861,2324,559.99,19.36
895,9990,22035,1220,109.00,8.35
896,9990,22035,1220,109.00,8.35
897,9990,22035,1220,109.00,8.35
898,93354,28703,508,25.00,14.10
899,51255,31013,233,38.40,19.84
900,51255,31013,233,38.40,19.84
901,14518,13765,1853,109.90,8.93
902,24345,8872,313,129.96,29.10
903,13172,13197,2906,59.90,17.63
904,80472,16526,70,76.90,14.63
905,30326,7967,524,99.90,17.95
906,80405,17375,2387,133.00,22.99
907,80405,17375,2387,133.00,22.99
908,71698,15597,1736,34.90,15.11
909,94886,25994,121,249.99,10.74
910,94886,25994,121,249.99,10.74
911,57857,9619,2977,179.49,9.45
912,68625,27330,613,51.50,14.53
913,26538,25963,1868,84.99,12.09
914,98846,783,131,479.00,55.36
915,78841,25838,233,38.40,12.69
916,78841,25838,233,38.40,12.69
917,78841,25838,233,38.40,12.69
918,44621,31371,714,49.95,11.85
919,14354,9522,1113,24.99,15.10
920,46030,25379,665,31.90,16.79
921,48450,25981,1565,32.00,17.63
922,94431,8066,233,70.00,27.26
923,40035,8760,937,59.99,8.88
924,69018,710,1734,22.90,14.10
925,61665,16100,2247,49.90,11.62
926,85274,28099,2889,989.00,28.63
927,16753,28758,3050,45.97,13.90
928,93179,27245,2425,40.75,22.23
929,97004,11568,524,99.90,12.19
930,98990,22540,2822,99.90,13.82
931,85534,10399,1974,67.99,52.83
932,19340,25451,70,92.00,13.66
933,13457,13917,1565,45.00,7.39
934,76938,24266,2717,99.00,13.71
935,89139,14581,1516,57.20,12.84
936,10690,10227,937,89.99,16.39
937,78308,32092,1427,29.90,13.71
938,58001,21120,2494,24.90,18.27
939,3370,25385,2776,76.49,9.53
940,19867,1701,1745,103.90,14.33
941,72668,19574,477,550.00,98.77
942,88915,18225,423,149.99,21.09
943,33635,1199,822,32.99,21.15
944,16323,12113,2104,119.00,27.13
945,26836,15812,2370,35.90,11.85
946,43928,17584,888,89.00,17.53
947,17270,3683,1266,146.99,16.66
948,80585,30972,1389,50.00,19.59
949,78113,32857,2293,59.00,25.69
950,92094,17453,1250,109.99,23.25
951,92094,19623,791,38.90,16.56
952,92094,32342,1250,109.90,19.76
953,81081,32320,423,259.99,66.63
954,13349,18619,2823,59.00,16.17
955,29356,14891,888,69.00,13.84
956,48198,18604,1544,89.99,22.10
957,8518,16327,2717,79.00,32.49
958,8518,388,2717,99.00,3.25
959,98229,20714,2301,149.90,21.54
960,63296,5891,587,139.90,22.85
961,40149,4320,1382,12.25,7.39
962,79526,22712,2720,46.90,7.39
963,97576,19025,1974,99.00,14.05
964,94614,19138,2472,48.90,7.94
965,30488,23747,731,69.49,16.25
966,95510,28913,1556,149.00,74.99
967,30071,19307,2991,129.00,34.98
968,39337,2626,2410,84.00,17.03
969,27274,17990,1295,169.99,19.07
970,4988,17996,1057,119.90,15.59
971,37816,16092,2375,73.90,11.62
972,8018,19221,2348,17.90,17.06
973,8018,794,2348,17.90,17.06
974,65470,19858,524,279.90,30.84
975,65470,10711,524,329.90,33.82
976,65470,17112,524,119.90,13.13
977,65470,15444,524,119.90,12.33
978,73446,11427,121,349.99,18.76
979,44839,21727,2577,110.00,20.01
980,71115,23350,2011,27.90,18.30
981,94414,12457,610,45.90,15.11
982,23878,29348,526,89.99,45.09
983,34561,29811,2885,149.90,23.98
984,75946,15394,242,177.65,25.37
985,40002,9768,1113,27.99,7.46
986,35827,19703,423,79.98,34.04
987,66127,10312,524,349.90,21.33
988,13330,18842,2922,29.99,14.10
989,13330,18842,2922,29.99,14.10
990,9214,8588,663,59.99,16.18
991,18347,17511,1227,56.99,16.16
992,18347,17511,1227,56.99,16.16
993,87165,19531,171,89.00,8.21
994,16640,25129,711,49.00,7.78
995,65448,30522,423,146.94,52.85
996,65448,30522,423,146.94,52.85
997,19859,8189,163,36.20,18.35
998,26080,14834,2053,509.00,12.31
999,36658,4702,1649,89.99,17.07
1000,61891,12080,2010,59.90,50.92
1001,55990,20413,2170,146.00,12.52
1002,31719,4943,711,78.00,7.81
1003,49760,7903,2243,49.90,19.59
1004,49760,7903,2243,49.90,19.59
1005,80316,9447,843,90.00,9.44
1006,80316,9447,843,90.00,9.44
1007,5573,9499,2810,25.90,11.85
1008,12525,15274,2412,325.00,18.71
1009,6255,3534,2370,54.89,15.13
1010,74842,7101,1565,35.00,26.43
1011,16830,20968,3032,124.90,27.60
1012,23367,16626,2827,499.90,10.75
1013,11538,14216,2212,54.90,14.13
1014,26051,25730,1524,89.00,12.96
1015,38242,11641,3032,79.90,19.53
1016,10489,21672,2026,27.93,14.10
1017,95725,22528,1675,159.00,36.24
1018,70309,20691,590,19.90,20.80
1019,70309,20691,590,19.90,20.80
1020,53498,13890,2934,827.99,14.15
1021,74691,11922,396,160.00,12.14
1022,40780,19370,70,89.90,13.65
1023,9761,2755,731,45.49,9.94
1024,62072,21776,2144,105.00,18.54
1025,80062,7609,786,19.90,15.10
1026,56459,23179,3064,34.99,24.84
1027,2767,4186,709,30.50,7.78
1028,11969,8461,1805,59.90,15.63
1029,864,5518,1382,28.00,15.11
1030,47390,16327,2717,79.00,17.80
1031,69120,381,3028,169.00,29.46
1032,90914,32945,3063,99.00,33.17
1033,37996,32933,262,52.99,15.12
1034,16829,27499,665,31.90,16.79
1035,32443,24060,714,39.99,16.95
1036,19748,26840,706,16.99,15.11
1037,26084,6224,3032,134.90,27.89
1038,2399,9032,58,12.77,7.78
1039,27185,10826,2772,180.00,22.34
1040,86785,9384,791,45.90,31.95
1041,49936,14459,2717,79.00,13.57
1042,2215,10298,1173,46.40,16.11
1043,79342,13480,3018,74.90,16.96
1044,48688,31518,986,169.00,16.89
1045,16652,27900,524,79.90,17.76
1046,16652,1099,524,99.90,25.05
1047,45051,25149,2649,18.99,15.65
1048,56292,30673,2669,119.90,15.57
1049,57014,26265,1055,35.99,19.59
1050,21630,23384,1702,379.00,29.99
1051,95689,27544,624,169.90,69.90
1052,64211,7895,524,184.90,16.40
1053,37280,25563,1820,38.99,8.72
1054,22173,3597,2352,173.90,16.85
1055,69217,32793,1460,41.90,16.79
1056,15893,13524,786,25.90,16.79
1057,62436,2626,578,109.90,15.52
1058,20049,21792,1048,18.90,7.78
1059,76128,5626,526,149.00,23.84
1060,66752,6858,1304,257.13,14.14
1061,23145,22257,3073,139.99,14.37
1062,34949,27398,2494,104.90,12.07
1063,36638,1996,709,49.90,17.63
1064,80925,23227,1256,49.80,16.79
1065,49848,24821,242,139.00,40.48
1066,73527,18122,2646,59.00,11.91
1067,74940,27430,2919,49.90,15.10
1068,67816,24694,1225,59.90,18.30
1069,58892,7903,2243,53.90,14.47
1070,2431,15848,1053,104.90,34.27
1071,18270,22462,1752,154.91,16.18
1072,65672,1323,1381,60.50,11.86
1073,65672,1323,1381,60.50,11.86
1074,13947,22358,2717,129.00,13.92
1075,9616,32368,777,329.00,54.12
1076,87670,19575,576,124.90,17.12
1077,35148,1606,1057,119.90,18.41
1078,45721,15597,1736,35.90,16.11
1079,38880,18669,1419,67.90,24.09
1080,10463,9633,2992,58.00,31.12
1081,10463,31821,450,65.00,9.33
1082,65252,6195,1100,39.99,11.85
1083,31711,22796,233,230.00,75.01
1084,46960,2169,279,69.90,50.15
1085,17459,10249,641,2649.99,134.17
1086,82354,6389,1716,89.00,15.37
1087,26436,20653,673,99.90,23.57
1088,11945,5008,1100,29.99,7.78
1089,58946,13465,486,59.90,16.18
1090,76353,15088,382,58.90,22.73
1091,22258,24523,2305,84.90,17.84
1092,89896,26551,1303,199.00,8.65
1093,65577,17702,1309,70.90,15.25
1094,63236,23346,2156,64.50,19.64
1095,67515,19561,2885,39.90,17.63
1096,70787,26742,1625,467.00,18.02
1097,78054,26404,1565,260.00,37.12
1098,25690,22257,3073,99.99,15.01
1099,83648,9589,2289,57.90,16.17
1100,15983,17255,2447,49.99,11.73
1101,7159,23532,162,118.13,17.02
1102,69006,6037,1113,20.99,15.10
1103,77734,1303,70,89.90,15.38
1104,7867,32141,31,15.99,7.39
1105,61567,3171,2416,12.88,7.87
1106,40259,1764,2598,74.90,25.04
1107,31840,12142,1468,12.97,14.10
1108,96229,2623,450,48.90,17.60
1109,40290,26710,1351,104.90,16.98
1110,47871,31247,2370,71.30,11.15
1111,72538,24450,1868,69.50,18.59
1112,41374,25289,2321,235.00,22.10
1113,65853,13460,2423,99.99,11.90
1114,64810,1184,1382,13.65,11.85
1115,39373,24375,619,125.00,16.50
1116,73390,30421,641,25.99,15.10
1117,86310,30406,1405,99.87,17.14
1118,24029,5662,52,110.32,15.87
1119,24029,5662,52,110.32,15.87
1120,31093,3819,1098,29.90,18.31
1121,39249,18681,559,379.00,63.63
1122,23533,23019,3042,99.99,11.72
1123,66255,4422,470,1350.00,294.76
1124,86964,7318,1266,176.99,21.73
1125,2131,26056,2073,69.90,17.74
1126,32710,29628,1091,34.99,15.23
1127,30466,25319,1225,69.90,16.25
1128,90579,18976,524,29.90,8.27
1129,90579,18976,524,29.90,8.27
1130,74390,10910,2176,30.49,18.23
1131,74390,10910,2176,30.49,18.23
1132,75252,8101,1819,119.99,12.04
1133,86619,27038,233,125.00,26.95
1134,86619,27038,233,125.00,26.95
1135,86619,27038,233,125.00,26.95
1136,86619,27038,233,125.00,26.95
1137,86619,27038,233,125.00,26.95
1138,3215,29891,396,259.00,39.58
1139,83122,32330,3075,119.50,25.04
1140,18387,22733,1895,89.99,22.50
1141,16580,16223,1027,205.00,26.27
1142,83670,23476,721,25.00,15.28
1143,7016,32437,619,129.90,27.23
1144,56028,23166,2196,47.65,7.39
1145,31301,28356,1653,42.99,15.23
1146,84623,10763,237,35.90,15.11
1147,25631,26364,1382,9.00,16.79
1148,92533,29580,2805,66.30,8.29
1149,33678,16593,1593,67.90,11.98
1150,9409,26056,2073,68.90,11.50
1151,34420,21207,738,55.50,12.73
1152,94968,25451,70,87.28,6.53
1153,2345,32527,2085,29.90,14.10
1154,27736,9102,1092,158.00,16.21
1155,268,17268,2329,174.90,35.74
1156,98745,7588,1135,52.39,19.56
1157,44496,12528,2702,139.90,8.23
1158,39382,10498,524,29.90,7.71
1159,96779,27588,711,29.00,14.10
1160,39590,14681,1820,19.99,20.78
1161,39590,8315,1820,19.74,2.91
1162,59562,7903,2243,59.90,17.67
1163,52523,14199,1281,105.00,21.57
1164,58718,5917,1672,49.99,11.73
1165,80933,13130,212,99.90,16.95
1166,61301,15466,2591,189.90,49.85
1167,87312,10227,937,89.99,14.38
1168,32564,17990,2321,178.00,13.91
1169,49060,7101,1565,35.00,13.08
1170,52812,28264,1926,53.90,13.40
1171,67089,12484,3083,108.00,13.10
1172,66442,19168,1048,13.99,22.85
1173,7590,26154,1565,75.00,13.08
1174,7590,26154,1565,75.00,13.08
1175,88229,5878,2543,97.00,17.93
1176,26412,727,183,120.00,16.60
1177,60250,19684,811,30.90,8.72
1178,37667,5673,3,126.79,33.75
1179,58256,7924,731,54.00,23.18
1180,30029,12,1057,59.90,25.70
1181,68565,29336,1565,210.00,50.00
1182,52738,28075,36,21.99,26.84
1183,52738,7193,2001,75.90,1.80
1184,2784,23358,2902,195.90,8.63
1185,63788,21702,1722,130.00,67.44
1186,3518,20209,2522,39.89,51.00
1187,88796,7008,1113,29.99,14.10
1188,11976,32945,3063,99.00,64.06
1189,96155,18406,1057,292.90,16.22
1190,1302,28164,2389,49.90,9.34
1191,81808,5831,2,45.99,11.86
1192,20487,17470,2494,32.90,17.60
1193,60639,6287,2783,189.89,17.09
1194,60639,6287,2783,189.89,17.09
1195,51888,2622,1382,18.90,15.10
1196,59991,15836,1382,9.00,7.78
1197,66449,5097,121,279.99,15.55
1198,55531,30656,2717,79.00,13.57
1199,35815,22700,1250,109.90,43.91
1200,15767,8749,1304,194.99,23.29
1201,12052,17107,1626,25.99,18.25
1202,12052,3857,834,19.00,18.25
1203,48126,20970,70,126.00,18.76
1204,8499,26293,2274,319.00,20.77
1205,63765,261,151,135.00,15.83
1206,30508,11050,403,135.90,23.67
1207,70990,30569,1113,27.99,7.46
1208,53706,12527,711,49.00,15.23
1209,29933,7127,2482,44.00,9.99
1210,29933,26249,2482,29.30,9.99
1211,70440,7751,716,42.95,11.85
1212,51672,12638,1188,329.90,57.59
1213,96782,14795,711,49.00,37.04
1214,69153,15993,2776,36.85,11.74
1215,6850,22570,233,150.00,9.67
1216,6850,27851,233,40.00,21.49
1217,96386,21544,711,49.00,13.00
1218,51213,14288,526,99.99,23.69
1219,54393,20710,2480,39.00,16.11
1220,13390,6634,721,31.00,7.39
1221,25680,19579,233,38.40,9.34
1222,25680,19579,233,38.40,9.34
1223,40975,14875,709,34.90,16.79
1224,67412,12214,1405,130.00,15.79
1225,44451,23266,1237,39.90,14.08
1226,86031,18650,183,180.00,10.01
1227,37446,21165,254,14.00,7.39
1228,64681,7595,1227,107.99,12.26
1229,29610,24058,121,249.99,18.32
1230,73640,14721,1304,218.36,13.03
1231,65960,7746,937,58.99,13.49
1232,48024,6643,508,48.30,21.15
1233,5651,10010,1501,454.00,15.52
1234,15791,15270,711,69.00,18.58
1235,48646,15969,70,126.00,13.90
1236,37863,19155,2707,109.99,27.21
1237,65417,24174,937,56.99,11.90
1238,42289,29112,1227,39.99,12.79
1239,42289,29112,1227,39.99,12.79
1240,42289,29112,1227,39.99,12.79
1241,42289,29112,1227,39.99,12.79
1242,42289,29112,1227,39.99,12.79
1243,59216,31357,2243,59.90,17.67
1244,59216,31357,2243,59.90,17.67
1245,96726,9881,587,149.99,23.93
1246,96726,9881,587,149.99,23.93
1247,39602,13809,2447,129.99,14.51
1248,13112,27335,423,196.99,35.54
1249,69658,14839,1974,24.99,18.23
1250,46295,30706,1381,69.99,31.87
1251,46295,31371,714,49.95,10.52
1252,5707,3881,3032,116.90,13.16
1253,17291,27685,449,19.00,8.88
1254,17291,27685,449,19.00,8.88
1255,26313,22966,1673,219.00,45.38
1256,44650,30073,792,89.90,23.56
1257,44672,16045,2805,59.90,7.78
1258,20574,27216,2305,84.90,17.84
1259,2493,17233,58,23.99,15.65
1260,92704,19786,2423,129.99,13.49
1261,43716,3309,1948,54.90,15.13
1262,43542,29811,2885,149.90,23.37
1263,40999,4313,634,24.00,8.88
1264,80941,27816,655,85.00,20.08
1265,30115,28265,2536,139.00,14.31
1266,47413,5512,1556,89.90,9.36
1267,90524,28845,237,29.90,15.31
1268,71601,10498,524,29.90,7.47
1269,75604,18486,2321,119.00,21.32
1270,75604,18486,2321,119.00,21.32
1271,23176,11701,1005,74.99,19.72
1272,97079,24447,423,179.99,40.19
1273,7579,31767,1974,49.00,7.39
1274,26603,19073,242,69.00,11.73
1275,66469,31715,242,117.30,22.29
1276,39996,16644,304,27.18,15.11
1277,7424,26472,1995,79.90,51.06
1278,36397,12053,154,213.00,18.74
1279,57361,21225,2051,128.25,15.21
1280,65858,5227,599,109.90,15.88
1281,88682,23893,744,97.65,8.42
1282,57653,10375,739,69.90,54.24
1283,24539,31742,517,122.99,164.98
1284,90416,32192,2184,301.00,17.87
1285,95428,6948,2602,119.00,29.19
1286,74796,8800,948,26.90,7.78
1287,9632,5983,113,50.00,18.45
1288,93618,22878,1752,79.90,15.44
1289,73306,14785,446,53.95,15.59
1290,1432,22922,183,89.00,9.93
1291,36183,13504,2642,139.90,39.97
1292,77948,5429,731,57.49,16.16
1293,2069,17342,1922,349.90,29.30
1294,35096,12182,1593,44.90,12.79
1295,28723,1246,1717,37.90,16.11
1296,3688,12597,3008,58.90,15.16
1297,83761,19560,2317,39.90,19.04
1298,4030,17910,320,61.50,13.58
1299,11497,6925,965,80.00,9.57
1300,11497,19652,965,50.00,12.90
1301,26969,16574,501,58.20,15.16
1302,95110,10866,111,699.00,19.95
1303,78158,29697,2429,41.90,7.39
1304,85750,18848,673,388.00,50.22
1305,26485,5626,526,149.00,40.37
1306,26485,5626,526,149.00,40.37
1307,84180,18893,2243,53.90,10.13
1308,58407,26070,2717,69.90,13.51
1309,68512,12399,1405,89.90,15.39
1310,4743,11427,121,399.99,15.63
1311,78070,3088,850,44.90,20.80
1312,41244,4044,1149,139.00,20.21
1313,66162,7746,937,64.99,11.95
1314,26867,10508,1666,399.99,19.05
1315,35121,27533,1301,45.00,15.42
1316,30280,1858,121,159.99,10.13
1317,38840,24496,1427,24.90,18.23
1318,38840,24496,1427,24.90,18.23
1319,38840,24496,1427,24.90,18.23
1320,68153,9206,1552,153.00,21.56
1321,54999,29416,2937,57.90,14.61
1322,10509,17752,2995,35.00,7.78
1323,77751,19943,1227,40.00,19.47
1324,91817,31287,1382,13.65,15.10
1325,38088,22302,937,59.99,16.67
1326,16558,10227,937,89.99,9.44
1327,28089,31799,665,38.90,14.10
1328,5664,26150,2684,144.00,14.74
1329,26218,21321,2914,7.90,7.87
1330,52479,7008,1113,39.99,14.10
1331,26573,17817,2711,109.90,18.82
1332,86862,9440,937,56.99,8.72
1333,22312,3004,524,99.90,12.40
1334,34846,12405,937,56.99,24.89
1335,37673,22111,1672,71.00,19.99
1336,49985,3816,2400,73.99,24.52
1337,40197,29769,652,179.90,39.77
1338,91942,20277,2694,41.30,8.27
1339,6441,23813,31,17.99,7.39
1340,71856,1031,2423,144.99,17.26
1341,63091,7903,2243,49.91,20.99
1342,34889,8541,1270,479.00,38.70
1343,73924,22634,2386,98.90,18.79
1344,8270,27345,1057,37.90,15.10
1345,96949,5658,1281,69.90,18.42
1346,11013,29648,1587,87.00,27.67
1347,45584,18019,2494,129.90,12.41
1348,73944,13766,2907,199.00,18.64
1349,21830,16632,597,189.90,19.43
1350,68407,12901,2646,59.00,7.71
1351,15356,1889,233,230.00,18.52
1352,85656,14754,2007,98.00,16.13
1353,76267,30083,301,48.98,23.10
1354,9285,10246,2694,27.30,15.10
1355,43828,2587,2243,38.90,13.71
1356,43828,2587,2243,38.90,13.71
1357,43828,2587,2243,38.90,13.71
1358,35532,11613,1868,49.00,13.00
1359,72893,17086,711,49.00,15.23
1360,97944,23610,929,39.90,11.74
1361,3831,27872,1266,34.99,15.10
1362,91495,30451,2925,129.78,12.11
1363,44120,24079,233,196.80,13.68
1364,95984,6343,1419,144.90,21.65
1365,21580,6357,2862,50.00,15.10
1366,49144,3539,1096,39.90,13.37
1367,79808,23619,2177,779.00,33.85
1368,36839,31610,2001,199.10,17.15
1369,32889,30807,1225,45.90,12.79
1370,89646,10030,423,159.99,31.18
1371,89646,20219,423,149.99,27.71
1372,54471,20901,423,79.99,26.88
1373,54471,20901,423,79.99,26.88
1374,75841,1663,1057,119.90,13.31
1375,15223,3239,2153,52.64,15.12
1376,67571,25433,1557,150.00,8.30
1377,45235,12267,1819,139.00,9.33
1378,77194,29780,2543,260.00,35.18
1379,2815,21738,2717,55.00,16.15
1380,59825,1778,3094,129.90,24.06
1381,88680,14720,2539,102.50,23.52
1382,55435,5051,1850,98.00,13.03
