geolocation_key,zip_code_prefix,latitude,longitude,city,state
977,03685,-23.523759,-46.478981,sao paulo,SP
978,03533,-23.543843,-46.517405,sao paulo,SP
980,03321,-23.546988,-46.562299,são paulo,SP
981,04855,-23.766738,-46.685361,sao paulo,SP
982,03236,-23.591140,-46.554242,sao paulo,SP
984,02130,-23.510717,-46.584205,sao paulo,SP
992,01551,-23.573756,-46.612268,sao paulo,SP
993,01131,-23.519312,-46.646727,são paulo,SP
995,04835,-23.739764,-46.706210,sao paulo,SP
996,04004,-23.573402,-46.645609,sao paulo,SP
998,01420,-23.561465,-46.660341,sao paulo,SP
1000,03281,-23.597211,-46.530370,sao paulo,SP
1001,03651,-23.528258,-46.519354,são paulo,SP
1004,04424,-23.686832,-46.641412,sao paulo,SP
1005,03147,-23.596751,-46.566057,sao paulo,SP
1007,02618,-23.468984,-46.651077,são paulo,SP
1008,04723,-23.645414,-46.713640,sao paulo,SP
1010,03434,-23.555190,-46.530989,são paulo,SP
1012,01203,-23.533296,-46.647416,sao paulo,SP
1013,02567,-23.480631,-46.669181,sao paulo,SP
1017,04752,-23.654077,-46.714448,sao paulo,SP
1020,03654,-23.526060,-46.518681,são paulo,SP
1021,02327,-23.442934,-46.576957,sao paulo,SP
1023,02236,-23.470836,-46.572143,sao paulo,SP
1024,01329,-23.562120,-46.646812,sao paulo,SP
1025,04802,-23.710735,-46.709814,são paulo,SP
1026,04851,-23.754322,-46.658190,são paulo,SP
1027,03054,-23.542498,-46.604692,sao paulo,SP
1028,02540,-23.488116,-46.655215,são paulo,SP
1029,02550,-23.505461,-46.671104,são paulo,SP
1031,04561,-23.613404,-46.679370,sao paulo,SP
1032,02422,-23.469111,-46.638954,sao paulo,SP
1034,04511,-23.595346,-46.669887,sao paulo,SP
1035,04065,-23.611004,-46.653918,sao paulo,SP
1038,04272,-23.610543,-46.608622,sao paulo,SP
1039,04718,-23.628739,-46.702637,sao paulo,SP
1040,02075,-23.506133,-46.599647,sao paulo,SP
1041,04562,-23.605196,-46.692085,sao paulo,SP
1042,03732,-23.511010,-46.533327,são paulo,SP
1043,04880,-23.794876,-46.735925,sao paulo,SP
1045,01135,-23.521221,-46.652963,são paulo,SP
1046,04014,-23.585735,-46.646869,sao paulo,SP
1047,04286,-23.615851,-46.604642,sao paulo,SP
1050,03968,-23.598897,-46.470601,sao paulo,SP
1054,01311,-23.558603,-46.659862,sao paulo,SP
1055,03011,-23.540143,-46.617550,sao paulo,SP
1056,03523,-23.549099,-46.515528,sao paulo,SP
1057,04455,-23.677749,-46.678476,sao paulo,SP
1058,04464,-23.697978,-46.658590,sao paulo,SP
1061,03357,-23.563087,-46.555958,sao paulo,SP
1062,03613,-23.519581,-46.533843,sao paulo,SP
1063,04910,-23.685245,-46.737615,sao paulo,SP
1065,03573,-23.559570,-46.510306,sao paulo,SP
1066,04754,-23.652177,-46.705902,sao paulo,SP
1067,04405,-23.676746,-46.658270,sao paulo,SP
1070,02323,-23.439131,-46.583517,são paulo,SP
1071,03245,-23.606192,-46.533814,sao paulo,SP
1072,02217,-23.490366,-46.580842,sao paulo,SP
1073,03959,-23.594828,-46.484692,sao paulo,SP
1074,01210,-23.539078,-46.640869,sao paulo,SP
1076,04144,-23.617075,-46.637582,sao paulo,SP
1078,03681,-23.519914,-46.485604,sao paulo,SP
1079,03016,-23.534716,-46.611749,sao paulo,SP
1081,01229,-23.535998,-46.655549,sao paulo,SP
1082,02314,-23.464696,-46.598191,sao paulo,SP
1083,04883,-23.809867,-46.739734,sao paulo,SP
1084,03121,-23.563100,-46.598921,sao paulo,SP
1088,03715,-23.507746,-46.538463,sao paulo,SP
1091,02632,-23.461365,-46.648937,sao paulo,SP
1092,01529,-23.569178,-46.635300,são paulo,SP
1095,01322,-23.564190,-46.643570,sao paulo,SP
1097,03336,-23.553907,-46.561006,sao paulo,SP
1099,04209,-23.586779,-46.600483,sao paulo,SP
1100,03265,-23.594294,-46.540265,sao paulo,SP
1101,02928,-23.495099,-46.706188,sao paulo,SP
1103,04162,-23.627309,-46.613264,sao paulo,SP
1104,01126,-23.529079,-46.640275,sao paulo,SP
1105,03680,-23.524560,-46.491671,sao paulo,SP
1107,02275,-23.467313,-46.592565,são paulo,SP
1108,04202,-23.579954,-46.607482,sao paulo,SP
1112,04320,-23.649612,-46.637725,sao paulo,SP
1114,03311,-23.552617,-46.561960,são paulo,SP
1116,02179,-23.518701,-46.568022,sao paulo,SP
1117,01050,-23.549603,-46.645008,sao paulo,SP
1118,04183,-23.642503,-46.597833,são paulo,SP
1119,03727,-23.502914,-46.513594,sao paulo,SP
1120,03377,-23.576083,-46.542857,sao paulo,SP
1121,04212,-23.589309,-46.604313,sao paulo,SP
1124,04043,-23.603928,-46.645623,são paulo,SP
1125,03717,-23.502488,-46.536531,sao paulo,SP
1127,04317,-23.643232,-46.632273,sao paulo,SP
1129,04745,-23.657640,-46.706067,sao paulo,SP
1130,03937,-23.584966,-46.499651,sao paulo,SP
1133,04618,-23.624249,-46.671771,são paulo,SP
1134,03323,-23.544931,-46.571764,sao paulo,SP
1135,03683,-23.524590,-46.486163,sao paulo,SP
1137,03733,-23.510789,-46.528542,são paulo,SP
1138,04550,-23.600431,-46.682563,sao paulo,SP
1139,04843,-23.744100,-46.696862,sao paulo,SP
1141,04357,-23.636232,-46.653712,são paulo,SP
1144,02462,-23.494323,-46.639968,sao paulo,SP
1145,03927,-23.603375,-46.499158,sao paulo,SP
1146,04475,-23.700381,-46.641794,são paulo,SP
1147,03623,-23.518325,-46.519047,sao paulo,SP
1149,04633,-23.633353,-46.666284,são paulo,SP
1150,02754,-23.490161,-46.676393,sao paulo,SP
1152,01450,-23.578023,-46.685022,sao paulo,SP
1154,03929,-23.605395,-46.488839,sao paulo,SP
1155,03526,-23.553584,-46.513728,sao paulo,SP
1156,01533,-23.568630,-46.638058,sao paulo,SP
1157,04943,-23.703107,-46.785770,sao paulo,SP
1158,04042,-23.602593,-46.649217,sao paulo,SP
1159,02815,-23.441697,-46.712660,sao paulo,SP
1161,01012,-23.548946,-46.634671,sao paulo,SP
1162,03807,-23.496686,-46.476791,sao paulo,SP
1163,04829,-23.727953,-46.711247,sao paulo,SP
1166,02223,-23.487626,-46.575142,sao paulo,SP
1167,03739,-23.514137,-46.547148,sao paulo,SP
1169,02739,-23.477104,-46.680735,sao paulo,SP
1170,04679,-23.673049,-46.682248,sao paulo,SP
1171,04647,-23.650800,-46.679305,são paulo,SP
1172,03882,-23.509206,-46.483376,sao paulo,SP
1173,01238,-23.541953,-46.659318,sao paulo,SP
1174,04704,-23.625146,-46.688283,sao paulo,SP
1175,01326,-23.554572,-46.645632,sao paulo,SP
1176,02883,-23.441100,-46.714967,sao paulo,SP
1177,03976,-23.613670,-46.496951,sao paulo,SP
1178,04269,-23.594829,-46.612310,sao paulo,SP
1179,04143,-23.613977,-46.633532,sao paulo,SP
1180,03330,-23.545385,-46.585327,sao paulo,SP
1182,02853,-23.455875,-46.694305,sao paulo,SP
1183,04513,-23.596317,-46.670893,sao paulo,SP
1184,04845,-23.749812,-46.689682,sao paulo,SP
1185,03672,-23.516042,-46.500942,sao paulo,SP
1189,02543,-23.482956,-46.657969,sao paulo,SP
1191,02577,-23.488183,-46.678904,sao paulo,SP
1192,02073,-23.502358,-46.606013,sao paulo,SP
1194,02879,-23.448597,-46.697337,sao paulo,SP
1195,04559,-23.611844,-46.678780,sao paulo,SP
1198,04743,-23.652073,-46.704462,sao paulo,SP
1199,02068,-23.503787,-46.611624,são paulo,SP
1200,04703,-23.619374,-46.695725,são paulo,SP
1201,03663,-23.524219,-46.500888,sao paulo,SP
1202,03089,-23.530515,-46.560952,são paulo,SP
1203,04301,-23.624400,-46.629452,sao paulo,SP
1204,02246,-23.487540,-46.602451,sao paulo,SP
1205,02218,-23.484848,-46.581247,sao paulo,SP
1208,04641,-23.637924,-46.685517,são paulo,SP
1209,02977,-23.468011,-46.713569,sao paulo,SP
1211,03823,-23.580734,-46.401598,sao paulo,SP
1212,01152,-23.529445,-46.652499,sao paulo,SP
1213,03642,-23.527253,-46.533816,são paulo,SP
1215,02054,-23.517859,-46.607634,sao paulo,SP
1217,04543,-23.589209,-46.679342,sao paulo,SP
1218,02038,-23.496640,-46.622734,sao paulo,SP
1219,01039,-23.540549,-46.638078,sao paulo,SP
1220,04538,-23.585175,-46.680261,sao paulo,SP
1221,02082,-23.494701,-46.609711,são paulo,SP
1225,02563,-23.489831,-46.671997,sao paulo,SP
1228,03962,-23.599059,-46.476538,sao paulo,SP
1230,04632,-23.630761,-46.664717,são paulo,SP
1237,02238,-23.476347,-46.579018,sao paulo,SP
1238,02234,-23.474876,-46.567616,sao paulo,SP
1239,04773,-23.683701,-46.708961,sao paulo,SP
1240,04823,-23.721786,-46.695835,sao paulo,SP
1242,02037,-23.500737,-46.617313,são paulo,SP
1243,04138,-23.613681,-46.633581,são paulo,SP
1244,04302,-23.622758,-46.637962,são paulo,SP
1248,01421,-23.563052,-46.660394,sao paulo,SP
1249,04332,-23.660260,-46.650207,sao paulo,SP
1250,03527,-23.544509,-46.529585,sao paulo,SP
1251,04965,-23.737370,-46.780611,são paulo,SP
1253,03137,-23.581386,-46.574150,sao paulo,SP
1258,04436,-23.671445,-46.673100,sao paulo,SP
1259,04949,-23.726743,-46.772048,sao paulo,SP
1260,04532,-23.581551,-46.672869,são paulo,SP
1261,03333,-23.556844,-46.568717,sao paulo,SP
1262,02342,-23.473990,-46.609270,sao paulo,SP
1266,02538,-23.499414,-46.656204,são paulo,SP
1267,04069,-23.623088,-46.645124,são paulo,SP
1269,04939,-23.690834,-46.772759,sao paulo,SP
1274,03522,-23.550412,-46.519995,sao paulo,SP
1276,02306,-23.460455,-46.602614,sao paulo,SP
1277,01548,-23.578932,-46.613460,sao paulo,SP
1279,03734,-23.506352,-46.527590,sao paulo,SP
1281,03211,-23.601143,-46.555034,sao paulo,SP
1282,04374,-23.650898,-46.653913,sao paulo,SP
1284,04191,-23.647117,-46.604317,sao paulo,SP
1285,03025,-23.532815,-46.610272,são paulo,SP
1288,04468,-23.692635,-46.665454,sao paulo,SP
1289,01532,-23.572829,-46.636810,sao paulo,SP
1290,02978,-23.473910,-46.707183,sao paulo,SP
1291,01546,-23.579584,-46.621134,sao paulo,SP
1292,04018,-23.589570,-46.640312,sao paulo,SP
1293,04844,-23.759040,-46.701896,sao paulo,SP
1295,04081,-23.613107,-46.658273,são paulo,SP
1296,03118,-23.558742,-46.597982,sao paulo,SP
1299,02856,-23.560443,-46.551114,são paulo,SP
1300,02671,-23.466589,-46.662446,sao paulo,SP
1302,03946,-23.594535,-46.493130,sao paulo,SP
1304,04552,-23.594168,-46.686386,sao paulo,SP
1305,03181,-23.556826,-46.581815,sao paulo,SP
1306,04860,-23.760890,-46.713797,sao paulo,SP
1309,02431,-23.486798,-46.637041,sao paulo,SP
1310,04021,-23.592128,-46.648928,são paulo,SP
1311,04961,-23.737259,-46.793222,sao paulo,SP
1312,02832,-23.480424,-46.693287,sao paulo,SP
1314,04896,-23.854512,-46.705688,são paulo,SP
1315,04717,-23.629940,-46.707809,são paulo,SP
1316,03287,-23.595056,-46.531667,sao paulo,SP
69879,46400,-14.066622,-42.491047,caetité,BA
1317,02510,-23.513029,-46.651891,sao paulo,SP
1318,02836,-23.472610,-46.696614,sao paulo,SP
1321,01106,-23.527993,-46.629339,são paulo,SP
1322,04213,-23.592953,-46.604724,são paulo,SP
1323,04025,-23.595828,-46.646493,sao paulo,SP
1324,04438,-23.676324,-46.668804,são paulo,SP
1327,02132,-23.503745,-46.578838,são paulo,SP
1329,04734,-23.638134,-46.695757,sao paulo,SP
1330,03343,-23.559189,-46.570900,sao paulo,SP
1331,01218,-23.529708,-46.647816,são paulo,SP
1332,02341,-23.457644,-46.614837,sao paulo,SP
1335,04565,-23.606779,-46.696160,sao paulo,SP
1336,04764,-23.668739,-46.713897,sao paulo,SP
1337,03936,-23.589530,-46.496478,são paulo,SP
1338,04466,-23.690255,-46.659882,sao paulo,SP
1340,03191,-23.566563,-46.572903,são paulo,SP
1341,02332,-23.485111,-46.622419,sao paulo,SP
1343,03579,-23.561260,-46.492660,são paulo,SP
1344,04707,-23.626481,-46.691603,são paulo,SP
1345,01121,-23.525267,-46.633980,são paulo,SP
1346,02404,-23.491531,-46.628312,sao paulo,SP
1347,02340,-23.468747,-46.616813,são paulo,SP
1349,04049,-23.604657,-46.639933,sao paulo,SP
1350,02043,-23.486604,-46.617224,sao paulo,SP
1353,01403,-23.568154,-46.654220,sao paulo,SP
1354,03590,-23.549527,-46.489591,sao paulo,SP
1355,04469,-23.692536,-46.668390,são paulo,SP
1356,03275,-23.580620,-46.550447,sao paulo,SP
1357,04915,-23.676954,-46.746458,sao paulo,SP
1359,03005,-23.542630,-46.624505,sao paulo,SP
1360,02111,-23.519254,-46.594685,sao paulo,SP
1362,01242,-23.545480,-46.660423,sao paulo,SP
1363,04024,-23.600999,-46.644312,são paulo,SP
1372,03986,-23.610638,-46.522074,sao paulo,SP
1375,02301,-23.488560,-46.615164,são paulo,SP
1376,02730,-23.495132,-46.690955,sao paulo,SP
1377,04850,-23.751440,-46.678644,sao paulo,SP
1380,01408,-23.570544,-46.663730,sao paulo,SP
1381,03429,-23.555574,-46.533581,sao paulo,SP
1385,03401,-23.555239,-46.554084,são paulo,SP
1388,04929,-23.699184,-46.766127,sao paulo,SP
1389,04832,-23.736683,-46.715503,são paulo,SP
1390,04771,-23.680609,-46.711410,sao paulo,SP
1391,02516,-23.507964,-46.656880,sao paulo,SP
1392,04364,-23.650388,-46.671055,sao paulo,SP
1393,02077,-23.501525,-46.596432,sao paulo,SP
1394,02067,-23.507801,-46.602162,sao paulo,SP
1395,04233,-23.438033,-46.574092,sao paulo,SP
1398,03227,-23.585614,-46.571287,sao paulo,SP
1401,04509,-23.590815,-46.670432,sao paulo,SP
1404,03568,-23.541531,-46.485273,sao paulo,SP
1405,04005,-23.574725,-46.645941,sao paulo,SP
1406,02560,-23.494373,-46.670890,sao paulo,SP
1407,03556,-23.540399,-46.501472,sao paulo,SP
1410,03375,-23.576725,-46.547486,sao paulo,SP
1411,01448,-23.577989,-46.677383,sao paulo,SP
1412,03650,-23.527101,-46.521173,são paulo,SP
1413,01412,-23.564636,-46.667019,sao paulo,SP
1414,04447,-23.690464,-46.678134,sao paulo,SP
1415,03170,-23.548066,-46.593672,sao paulo,SP
1417,02927,-23.498108,-46.700922,sao paulo,SP
1418,01406,-23.569060,-46.661141,sao paulo,SP
1419,04477,-23.715257,-46.637696,sao paulo,SP
1420,03652,-23.513044,-46.504263,sao paulo,SP
1421,04894,-23.873352,-46.749941,sao paulo,SP
1422,03069,-23.535431,-46.566755,sao paulo,SP
1423,03555,-23.536466,-46.501635,sao paulo,SP
1424,03182,-23.580938,-46.561210,sao paulo,SP
1425,02452,-23.501880,-46.643186,sao paulo,SP
1426,04339,-23.667339,-46.641040,sao paulo,SP
1427,03067,-23.536494,-46.573622,são paulo,SP
1428,01214,-23.539997,-46.646297,sao paulo,SP
1429,02131,-23.503345,-46.579298,sao paulo,SP
1434,02850,-23.466168,-46.679907,sao paulo,SP
1437,02237,-23.465476,-46.570860,sao paulo,SP
1438,01014,-23.546246,-46.633444,são paulo,SP
1439,01512,-23.554277,-46.629633,sao paulo,SP
1441,03411,-23.549950,-46.547785,sao paulo,SP
1442,02536,-23.494984,-46.646962,sao paulo,SP
1443,02312,-23.467869,-46.598315,sao paulo,SP
1444,03337,-23.557858,-46.558461,sao paulo,SP
1445,03251,-23.608963,-46.533667,sao paulo,SP
1447,02219,-23.486610,-46.581740,sao paulo,SP
1449,01232,-23.538204,-46.652319,sao paulo,SP
1450,03202,-23.597258,-46.570427,sao paulo,SP
1452,04549,-23.603993,-46.677207,são paulo,SP
1455,01522,-23.559563,-46.615727,sao paulo,SP
1457,03306,-23.544327,-46.575829,sao paulo,SP
1458,03241,-23.599931,-46.545618,sao paulo,SP
1459,02161,-23.488776,-46.566313,são paulo,SP
1461,04508,-23.589387,-46.671295,sao paulo,SP
1462,01046,-23.546595,-46.643034,são paulo,SP
1464,02672,-23.463105,-46.665942,sao paulo,SP
1465,02021,-23.499009,-46.634662,sao paulo,SP
1468,02122,-23.511452,-46.587836,são paulo,SP
1469,02728,-23.495354,-46.687130,sao paulo,SP
1471,03430,-23.551810,-46.533112,sao paulo,SP
1472,02552,-23.495663,-46.662008,são paulo,SP
1473,02859,-23.620020,-46.425721,sao paulo,SP
1474,02213,-23.495193,-46.587800,sao paulo,SP
1475,03193,-23.573640,-46.575624,sao paulo,SP
1476,03109,-23.575134,-46.596339,sao paulo,SP
1477,04937,-23.686790,-46.763231,sao paulo,SP
1480,03346,-23.560608,-46.571286,sao paulo,SP
1482,03151,-23.587853,-46.586983,sao paulo,SP
1483,03313,-23.553086,-46.556504,sao paulo,SP
1484,03432,-23.557610,-46.537896,sao paulo,SP
1485,04296,-23.621852,-46.603648,sao paulo,SP
1488,04335,-23.662734,-46.639854,sao paulo,SP
1489,04719,-23.631374,-46.709538,são paulo,SP
1490,04726,-23.639195,-46.710511,sao paulo,SP
1492,03085,-23.533140,-46.567984,sao paulo,SP
1498,01525,-23.565323,-46.636144,sao paulo,SP
1500,03693,-23.530043,-46.477120,sao paulo,SP
1503,02613,-23.473747,-46.659032,sao paulo,SP
1504,04407,-23.672120,-46.649331,sao paulo,SP
1505,02221,-23.482108,-46.581328,sao paulo,SP
1506,02051,-23.512169,-46.608698,sao paulo,SP
1509,04776,-23.681862,-46.704914,são paulo,SP
1511,04523,-23.602576,-46.668114,sao paulo,SP
1516,03615,-23.516280,-46.529863,sao paulo,SP
1518,02804,-23.481015,-46.697767,sao paulo,SP
1520,03828,-23.483943,-46.496101,sao paulo,SP
1524,03930,-23.581709,-46.498061,sao paulo,SP
1526,03725,-23.497702,-46.514634,sao paulo,SP
1530,02952,-23.504903,-46.677070,sao paulo,SP
1531,01321,-23.559487,-46.639991,sao paulo,SP
1536,01424,-23.562642,-46.667242,sao paulo,SP
1537,04368,-23.658300,-46.665592,sao paulo,SP
1541,02033,-23.496237,-46.610978,sao paulo,SP
1542,03324,-23.552464,-46.566910,sao paulo,SP
1545,02968,-23.477928,-46.708363,sao paulo,SP
1546,03320,-23.548006,-46.573009,sao paulo,SP
1548,01539,-23.573057,-46.620282,são paulo,SP
1549,03580,-23.553603,-46.500394,sao paulo,SP
1550,03735,-23.507895,-46.522535,sao paulo,SP
1552,04373,-23.653504,-46.660124,sao paulo,SP
1555,02320,-23.449310,-46.595014,sao paulo,SP
1557,02214,-23.492609,-46.587551,sao paulo,SP
1558,02921,-23.488876,-46.724188,sao paulo,SP
1561,04279,-23.599181,-46.605099,sao paulo,SP
1562,04914,-23.673929,-46.744722,sao paulo,SP
1563,02530,-23.502781,-46.655505,sao paulo,SP
1565,02313,-23.463800,-46.600764,sao paulo,SP
1566,01020,-23.551248,-46.628332,sao paulo,SP
1568,04602,-23.625187,-46.684132,sao paulo,SP
1569,04738,-23.640619,-46.696566,sao paulo,SP
1572,01432,-23.575396,-46.667014,são paulo,SP
1573,03325,-23.553249,-46.555946,são paulo,SP
1577,03470,-23.570284,-46.522645,sao paulo,SP
1580,02845,-23.469082,-46.689233,sao paulo,SP
1582,01324,-23.551359,-46.643391,são paulo,SP
1583,02017,-23.501381,-46.639207,são paulo,SP
1584,04419,-23.681567,-46.642637,sao paulo,SP
1586,04842,-23.743990,-46.681202,sao paulo,SP
1587,04185,-23.648527,-46.591796,sao paulo,SP
1588,02982,-23.453659,-46.716969,sao paulo,SP
1589,02039,-23.494104,-46.622174,sao paulo,SP
1590,01535,-23.568678,-46.622861,sao paulo,SP
1591,02230,-23.481876,-46.561939,sao paulo,SP
1593,04203,-23.586824,-46.607378,sao paulo,SP
1595,03656,-23.524654,-46.509830,sao paulo,SP
1596,02066,-23.509136,-46.609621,sao paulo,SP
1601,03817,-23.492291,-46.491473,sao paulo,SP
1602,03585,-23.560188,-46.489731,sao paulo,SP
1604,04126,-23.598973,-46.631702,são paulo,SP
1606,02542,-23.488891,-46.658782,sao paulo,SP
1607,03012,-23.540138,-46.617397,sao paulo,SP
1612,04165,-23.628016,-46.605420,sao paulo,SP
1613,04768,-23.682780,-46.714347,são paulo,SP
1615,01009,-23.545692,-46.635866,são paulo,SP
1616,04378,-23.657184,-46.654041,sao paulo,SP
1618,04258,-23.635605,-46.587126,sao paulo,SP
1619,03347,-23.561772,-46.567648,sao paulo,SP
1622,03534,-23.546828,-46.507548,sao paulo,SP
1623,01221,-23.547195,-46.648624,sao paulo,SP
1625,02216,-23.494807,-46.580702,sao paulo,SP
1627,02991,-23.438827,-46.727637,são paulo,SP
1629,03124,-23.570837,-46.588182,sao paulo,SP
1632,03981,-23.613999,-46.511785,sao paulo,SP
1633,02407,-23.484154,-46.623727,sao paulo,SP
1635,03510,-23.535336,-46.532223,são paulo,SP
1642,04115,-23.590034,-46.624428,sao paulo,SP
1643,03142,-23.592687,-46.573892,sao paulo,SP
1644,04893,-23.891414,-46.731619,sao paulo,SP
1645,03154,-23.584527,-46.577949,sao paulo,SP
1646,02169,-23.848634,-46.696831,são paulo,SP
1647,01425,-23.574526,-46.658511,sao paulo,SP
1648,02358,-23.448122,-46.609793,sao paulo,SP
1649,02539,-23.496037,-46.658769,sao paulo,SP
1651,03922,-23.594111,-46.514442,são paulo,SP
1655,03653,-23.514239,-46.506014,sao paulo,SP
1656,02615,-23.471635,-46.652218,sao paulo,SP
1660,04619,-23.619140,-46.680686,são paulo,SP
1661,04236,-23.612945,-46.592379,são paulo,SP
1665,02920,-23.489465,-46.722534,sao paulo,SP
1667,04770,-23.682005,-46.714681,sao paulo,SP
1669,03435,-23.561505,-46.534059,sao paulo,SP
1672,03942,-23.594393,-46.497547,sao paulo,SP
1674,01021,-23.548210,-46.630704,sao paulo,SP
1675,02251,-23.470092,-46.589000,sao paulo,SP
1678,03355,-23.560584,-46.552861,sao paulo,SP
1681,01455,-23.582187,-46.692128,sao paulo,SP
1682,03212,-23.602623,-46.558248,são paulo,SP
1685,04721,-23.638395,-46.701496,sao paulo,SP
1686,01049,-23.548680,-46.640509,sao paulo,SP
1688,03286,-23.589149,-46.535558,sao paulo,SP
1689,01132,-23.524777,-46.647968,sao paulo,SP
1690,03158,-23.575051,-46.565718,sao paulo,SP
1697,03589,-23.551857,-46.484552,sao paulo,SP
1701,03180,-23.561328,-46.602860,sao paulo,SP
1702,02731,-23.501684,-46.687911,sao paulo,SP
1703,02356,-23.451792,-46.611892,sao paulo,SP
1707,02022,-23.503278,-46.637130,sao paulo,SP
1710,03424,-23.549788,-46.539067,são paulo,SP
1712,01315,-23.553861,-46.640602,sao paulo,SP
1715,04193,-23.648773,-46.606018,são paulo,SP
1718,03042,-23.552018,-46.615247,sao paulo,SP
1721,04124,-23.598990,-46.621806,sao paulo,SP
1724,04052,-23.611227,-46.639230,sao paulo,SP
1725,03387,-23.585338,-46.528367,sao paulo,SP
1726,02802,-23.487487,-46.694824,sao paulo,SP
1727,02855,-23.454734,-46.700342,são paulo,SP
1732,04846,-23.757748,-46.670912,são paulo,SP
1733,03008,-23.540757,-46.621089,sao paulo,SP
1734,03209,-23.598060,-46.557018,sao paulo,SP
1736,02128,-23.503239,-46.593201,sao paulo,SP
1738,04104,-23.575070,-46.637921,sao paulo,SP
1741,04382,-23.653654,-46.662106,sao paulo,SP
1742,03267,-23.601424,-46.530521,sao paulo,SP
1743,03380,-23.577717,-46.538607,sao paulo,SP
1744,01041,-23.544392,-46.639499,sao paulo,SP
1747,03607,-23.518187,-46.544576,sao paulo,SP
1748,04685,-23.674522,-46.685973,sao paulo,SP
