shipment_key,order_key,warehouse_key,carrier,ship_date,delivery_date,shipping_cost
329,329,3,Stark Logistics,2018-08-23 04:40:05,2018-08-29 19:07:37,45.08
330,330,4,RapidAir,2018-02-10 14:50:46,2018-02-11 01:22:38,6.04
331,331,2,RapidAir,2018-08-04 16:28:03,2018-08-09 13:38:04,36.78
332,332,2,Dragonfly Express,2018-01-03 03:08:54,2018-01-06 14:12:28,13.34
333,333,3,Stark Logistics,2018-04-18 21:38:40,2018-04-25 01:19:53,13.45
334,334,1,Correios,2018-03-18 19:35:47,2018-03-24 18:41:33,31.47
335,335,5,RapidAir,2018-01-07 08:38:38,2018-01-07 09:25:19,29.57
336,336,5,Dragonfly Express,2018-05-16 08:07:31,2018-05-19 11:24:45,7.14
337,337,1,Dragonfly Express,2017-11-28 04:24:02,2017-11-30 10:15:03,49.91
338,338,1,Correios,2018-06-27 19:45:05,2018-07-03 12:48:04,18.08
339,339,2,Dragonfly Express,2017-12-04 13:02:12,2017-12-08 09:45:19,18.17
340,340,2,Stark Logistics,2017-05-28 19:30:39,2017-06-01 16:24:49,49.04
341,341,4,RapidAir,2017-08-10 05:59:02,2017-08-17 05:33:47,5.13
342,342,3,Loggi,2018-08-10 23:39:15,2018-08-15 03:39:30,13.34
343,343,3,Stark Logistics,2018-04-02 10:03:26,2018-04-09 04:31:38,13.94
344,344,2,Correios,2017-04-20 03:14:18,2017-04-27 00:03:16,24.66
345,345,3,Correios,2017-08-18 11:41:13,2017-08-21 00:33:36,8.91
346,346,5,Correios,2018-08-18 00:56:41,2018-08-21 15:21:06,35.15
347,347,5,Loggi,2018-07-04 02:24:13,2018-07-04 17:37:27,7.97
348,348,5,Loggi,2018-02-23 23:48:05,2018-02-26 11:14:12,7.99
349,349,2,Correios,2018-08-27 04:33:07,2018-08-30 22:00:23,48.64
350,350,4,Loggi,2018-08-13 20:43:29,2018-08-15 09:02:36,29.43
351,351,3,Correios,2018-02-26 04:22:11,2018-03-02 09:59:45,40.98
352,352,5,RapidAir,2018-07-12 16:43:49,2018-07-13 16:18:28,33.24
353,353,1,Loggi,2018-08-01 12:32:01,2018-08-07 23:51:04,49.49
354,354,5,Stark Logistics,2017-10-12 02:15:03,2017-10-17 06:43:39,46.49
355,355,5,Loggi,2018-05-10 23:39:16,2018-05-17 19:24:53,18.24
356,356,2,Correios,2017-11-26 18:55:32,2017-12-03 03:04:12,41.57
357,357,2,Dragonfly Express,2018-07-25 20:47:55,2018-07-29 19:34:38,32.10
358,358,1,Dragonfly Express,2017-05-09 12:46:51,2017-05-10 16:58:11,43.48
359,359,1,Stark Logistics,2018-03-30 03:45:12,2018-04-02 04:32:10,21.45
360,360,5,RapidAir,2018-04-23 06:41:58,2018-04-28 22:11:07,27.98
361,361,5,Dragonfly Express,2018-07-24 09:04:09,2018-07-25 09:35:17,16.61
362,362,5,Dragonfly Express,2018-08-16 18:47:52,2018-08-20 10:47:38,30.11
363,363,4,Dragonfly Express,2017-12-19 18:44:22,2017-12-26 17:00:07,23.97
364,364,3,RapidAir,2017-10-26 08:07:45,2017-10-28 07:22:32,13.39
365,365,1,Stark Logistics,2017-08-02 17:28:23,2017-08-07 17:04:59,37.59
366,366,1,Stark Logistics,2018-07-07 11:16:57,2018-07-07 22:11:21,47.21
367,367,2,Dragonfly Express,2017-10-25 16:29:12,2017-10-27 13:34:46,23.24
368,368,5,Stark Logistics,2018-06-15 04:09:42,2018-06-15 12:59:11,32.15
369,369,3,RapidAir,2017-11-12 13:33:13,2017-11-14 21:07:11,5.31
370,370,1,Dragonfly Express,2017-02-26 04:29:18,2017-03-01 21:22:59,39.68
371,371,3,RapidAir,2017-06-19 17:35:38,2017-06-24 22:59:12,40.82
372,372,2,Stark Logistics,2017-05-30 11:51:01,2017-05-31 22:59:42,27.45
373,373,1,Stark Logistics,2018-05-27 06:45:35,2018-05-27 08:45:41,32.40
374,374,4,RapidAir,2018-06-04 01:23:49,2018-06-05 16:56:26,32.92
375,375,5,Loggi,2018-06-11 07:36:47,2018-06-17 14:58:32,18.82
376,376,2,RapidAir,2018-05-16 00:39:21,2018-05-20 23:48:37,42.74
377,377,4,RapidAir,2018-01-30 14:56:06,2018-02-03 07:12:01,29.31
378,378,5,Loggi,2017-11-26 16:11:40,2017-11-28 14:34:02,35.47
379,379,2,Dragonfly Express,2016-10-06 12:08:43,2016-10-13 05:49:13,9.40
380,380,5,Correios,2018-03-09 14:55:20,2018-03-14 22:26:16,33.37
381,381,3,Stark Logistics,2017-03-24 06:00:08,2017-03-30 03:12:16,27.78
382,382,3,Dragonfly Express,2017-11-08 14:57:18,2017-11-14 11:55:05,16.73
383,383,1,Dragonfly Express,2017-05-21 07:15:27,2017-05-27 10:26:17,9.21
384,384,2,Loggi,2017-12-17 14:18:42,2017-12-21 03:15:41,43.40
385,385,4,Loggi,2018-04-20 21:04:33,2018-04-24 08:09:53,6.45
386,386,3,Dragonfly Express,2018-03-29 22:38:08,2018-04-05 15:27:08,7.58
387,387,4,Stark Logistics,2018-06-24 20:09:01,2018-06-25 15:37:42,15.29
388,388,2,Correios,2018-08-09 01:58:27,2018-08-11 08:11:21,28.32
389,389,5,Loggi,2017-06-04 00:52:14,2017-06-09 14:51:13,13.37
390,390,3,Loggi,2017-11-08 20:11:45,2017-11-11 07:07:59,35.94
391,391,4,Stark Logistics,2018-06-29 19:25:07,2018-07-02 04:18:02,23.04
392,392,4,Dragonfly Express,2017-04-15 10:09:37,2017-04-18 23:20:25,10.58
393,393,1,Correios,2018-03-26 21:10:48,2018-03-27 11:15:36,40.93
394,394,3,Loggi,2017-12-04 21:33:58,2017-12-06 07:01:41,24.73
395,395,4,Stark Logistics,2018-06-15 14:12:19,2018-06-22 08:13:04,35.43
396,396,3,Stark Logistics,2018-02-04 23:18:46,2018-02-06 02:13:51,11.83
397,397,2,Stark Logistics,2017-08-13 06:41:46,2017-08-14 23:04:16,40.25
398,398,1,Dragonfly Express,2018-08-04 23:27:36,2018-08-10 14:05:29,29.88
399,399,1,Dragonfly Express,2017-09-05 18:30:27,2017-09-07 08:34:03,44.89
400,400,1,Dragonfly Express,2017-12-09 11:27:40,2017-12-15 00:16:45,8.62
401,401,1,Dragonfly Express,2017-11-20 10:46:40,2017-11-22 21:22:10,47.77
402,402,3,Dragonfly Express,2017-12-11 16:36:24,2017-12-16 02:17:02,26.12
403,403,3,RapidAir,2017-05-11 22:23:18,2017-05-14 15:08:35,49.54
404,404,2,RapidAir,2017-12-02 00:06:01,2017-12-04 13:21:18,42.65
405,405,1,RapidAir,2018-03-20 06:19:09,2018-03-26 16:15:49,36.67
406,406,3,Loggi,2018-03-07 05:45:04,2018-03-07 23:51:21,17.29
407,407,3,Loggi,2018-07-04 16:48:29,2018-07-07 20:20:01,33.90
408,408,1,Stark Logistics,2017-04-09 12:44:52,2017-04-15 02:01:28,23.71
409,409,5,Stark Logistics,2018-08-13 12:38:26,2018-08-15 16:38:44,43.35
410,410,4,Dragonfly Express,2017-07-18 19:28:43,2017-07-22 17:05:38,21.88
411,411,5,RapidAir,2018-07-28 23:08:22,2018-08-01 17:04:14,15.39
412,412,3,Loggi,2017-10-21 02:25:21,2017-10-27 08:22:06,24.46
413,413,3,Stark Logistics,2017-08-31 03:42:09,2017-09-03 07:37:17,23.86
414,414,4,Loggi,2017-12-23 14:06:55,2017-12-28 07:03:34,8.37
415,415,5,Dragonfly Express,2017-11-29 09:36:49,2017-11-30 20:17:17,23.74
416,416,1,RapidAir,2018-07-24 05:08:13,2018-07-24 10:37:39,44.51
417,417,1,Correios,2018-05-09 02:31:31,2018-05-15 09:18:20,34.88
418,418,5,Correios,2017-11-19 06:19:33,2017-11-21 04:19:45,13.59
419,419,1,RapidAir,2017-05-13 17:34:03,2017-05-14 14:31:44,48.09
420,420,1,Correios,2017-12-30 01:44:21,2017-12-30 13:34:03,11.67
421,421,5,Dragonfly Express,2018-01-11 08:24:08,2018-01-16 12:14:47,41.57
422,422,3,RapidAir,2018-06-25 07:20:55,2018-06-29 13:02:28,43.60
423,423,4,Stark Logistics,2018-07-04 08:11:18,2018-07-05 08:05:11,15.36
424,424,2,Correios,2017-06-11 19:30:47,2017-06-15 01:47:43,23.49
425,425,5,Correios,2017-10-18 14:13:06,2017-10-19 19:47:08,13.00
426,426,5,Loggi,2017-09-09 09:56:01,2017-09-09 11:48:45,17.82
427,427,3,Dragonfly Express,2017-07-17 18:37:01,2017-07-18 17:46:32,44.12
428,428,4,Correios,2018-05-08 14:04:13,2018-05-09 05:26:59,33.96
429,429,3,Dragonfly Express,2018-08-02 17:17:34,2018-08-08 03:33:55,14.78
430,430,3,Dragonfly Express,2018-08-23 07:55:07,2018-08-30 03:33:28,19.38
431,431,4,Loggi,2017-04-26 12:06:17,2017-05-01 14:05:19,29.65
432,432,4,Dragonfly Express,2018-05-05 17:36:11,2018-05-06 14:46:59,25.31
433,433,2,RapidAir,2018-03-10 20:44:12,2018-03-15 03:14:56,42.73
434,434,5,RapidAir,2018-06-12 10:45:24,2018-06-15 13:48:47,10.24
435,435,4,Correios,2017-06-14 09:27:29,2017-06-17 15:31:22,7.95
436,436,2,Loggi,2017-08-06 10:47:06,2017-08-09 16:30:31,12.57
437,437,3,Dragonfly Express,2017-10-07 09:03:31,2017-10-14 03:38:31,44.61
438,438,1,Loggi,2018-05-20 18:06:14,2018-05-23 22:54:09,32.97
439,439,3,Stark Logistics,2017-08-06 06:38:03,2017-08-12 21:37:08,15.25
440,440,2,RapidAir,2017-11-02 19:52:24,2017-11-08 16:58:59,17.98
441,441,3,Stark Logistics,2017-09-13 06:21:30,2017-09-15 23:10:04,21.07
442,442,5,Dragonfly Express,2018-03-09 02:12:18,2018-03-11 15:36:27,28.69
443,443,2,Correios,2018-01-14 21:05:59,2018-01-16 23:34:30,37.80
444,444,5,Correios,2018-06-19 07:12:17,2018-06-23 01:02:04,49.56
445,445,1,Stark Logistics,2017-11-25 06:40:32,2017-11-30 16:44:09,41.39
446,446,3,Correios,2018-03-16 11:34:04,2018-03-20 08:42:34,18.03
447,447,4,Dragonfly Express,2017-10-14 09:03:20,2017-10-20 17:03:47,49.34
448,448,3,Correios,2018-08-09 11:18:53,2018-08-16 05:28:56,34.34
449,449,4,Correios,2018-06-19 02:35:22,2018-06-21 14:17:46,37.05
450,450,2,Loggi,2017-05-01 06:36:28,2017-05-06 15:33:45,41.13
451,451,1,Correios,2018-02-18 06:09:26,2018-02-18 23:45:59,39.28
452,452,5,Loggi,2018-08-02 15:00:32,2018-08-07 10:47:15,44.06
453,453,2,Stark Logistics,2018-03-06 02:05:00,2018-03-09 21:04:54,34.27
454,454,3,Loggi,2018-02-22 06:58:43,2018-02-24 13:04:09,23.30
455,455,4,Dragonfly Express,2017-10-11 22:57:31,2017-10-17 07:47:07,8.45
456,456,3,Dragonfly Express,2017-08-04 02:06:02,2017-08-04 04:11:43,21.94
457,457,5,RapidAir,2018-01-27 04:28:17,2018-01-30 13:11:51,7.98
458,458,1,RapidAir,2017-01-29 15:39:46,2017-02-02 21:30:02,40.11
459,459,2,Loggi,2017-09-20 22:18:37,2017-09-22 10:23:13,11.26
460,460,2,Dragonfly Express,2017-04-06 02:49:56,2017-04-06 06:14:31,28.08
461,461,3,Dragonfly Express,2018-06-05 05:01:06,2018-06-08 13:23:34,47.71
462,462,1,Dragonfly Express,2017-09-16 21:53:31,2017-09-22 06:09:26,14.94
463,463,4,Dragonfly Express,2017-02-19 09:20:49,2017-02-20 18:52:22,26.71
464,464,1,Stark Logistics,2018-02-05 19:17:18,2018-02-08 12:35:26,47.48
465,465,5,Correios,2017-01-28 03:14:18,2017-01-29 13:32:00,24.20
466,466,1,Loggi,2017-04-28 23:12:53,2017-04-30 21:42:36,25.96
467,467,5,Stark Logistics,2018-06-17 02:39:38,2018-06-23 11:03:07,9.73
468,468,1,Loggi,2017-12-08 11:11:20,2017-12-11 04:48:54,24.31
469,469,1,Loggi,2017-01-14 21:28:42,2017-01-21 06:57:50,17.25
470,470,4,Dragonfly Express,2018-08-04 05:44:10,2018-08-04 15:30:47,45.47
471,471,2,Dragonfly Express,2018-05-22 06:14:41,2018-05-24 02:21:56,8.90
472,472,1,RapidAir,2018-07-03 18:21:23,2018-07-04 12:08:42,19.49
473,473,5,RapidAir,2017-05-23 09:22:50,2017-05-25 07:47:52,21.36
474,474,4,RapidAir,2018-03-16 21:42:42,2018-03-18 18:17:22,47.13
475,475,1,Loggi,2017-11-01 13:19:43,2017-11-04 20:24:11,8.76
476,476,3,Correios,2017-10-05 03:10:15,2017-10-07 17:43:08,14.36
477,477,2,Correios,2018-01-17 14:56:28,2018-01-20 23:04:31,22.28
478,478,4,Correios,2018-07-22 08:33:19,2018-07-28 02:21:53,13.78
479,479,3,Correios,2017-12-15 11:07:54,2017-12-15 11:26:58,5.58
480,480,3,Dragonfly Express,2018-06-19 22:23:57,2018-06-25 03:32:36,28.05
481,481,4,Stark Logistics,2018-04-04 11:26:23,2018-04-06 18:40:17,32.34
482,482,5,Dragonfly Express,2018-07-06 22:37:55,2018-07-08 18:52:23,22.04
483,483,2,Stark Logistics,2017-04-14 13:11:19,2017-04-15 04:35:42,24.71
484,484,1,RapidAir,2018-07-26 04:36:28,2018-07-29 09:06:37,12.14
485,485,3,Correios,2017-07-06 22:58:32,2017-07-12 10:29:47,24.86
486,486,3,Stark Logistics,2018-05-02 14:28:05,2018-05-04 09:54:36,25.92
487,487,4,RapidAir,2017-05-05 01:50:12,2017-05-06 07:59:34,48.46
488,488,4,Dragonfly Express,2018-05-28 17:41:11,2018-06-02 09:55:13,10.79
489,489,1,Correios,2017-10-13 02:01:24,2017-10-18 18:42:32,9.87
490,490,2,Loggi,2017-03-16 08:40:52,2017-03-20 22:45:06,16.02
491,491,4,Dragonfly Express,2017-11-23 15:55:46,2017-11-28 09:44:28,16.34
492,492,1,RapidAir,2017-11-29 06:11:01,2017-11-30 19:34:26,19.51
493,493,3,RapidAir,2018-06-02 03:26:23,2018-06-08 04:59:56,13.97
494,494,2,Correios,2017-12-25 05:41:05,2017-12-27 05:21:25,36.16
495,495,2,RapidAir,2017-12-02 05:33:07,2017-12-06 11:03:24,25.09
496,496,4,Correios,2017-12-04 16:21:54,2017-12-06 00:52:10,46.40
497,497,1,Correios,2017-10-05 16:52:08,2017-10-07 13:59:25,37.43
498,498,1,Loggi,2018-08-22 08:48:50,2018-08-22 23:43:12,41.94
499,499,3,Dragonfly Express,2017-11-04 16:37:48,2017-11-05 14:20:44,31.09
500,500,2,RapidAir,2017-06-26 10:58:04,2017-06-28 20:51:43,8.47
501,501,5,Dragonfly Express,2018-05-13 00:40:20,2018-05-15 10:41:24,28.73
502,502,3,Stark Logistics,2017-02-15 04:56:13,2017-02-20 00:30:11,39.99
503,503,1,RapidAir,2017-09-16 15:15:04,2017-09-22 22:36:08,48.69
504,504,3,Dragonfly Express,2018-04-12 01:02:58,2018-04-15 19:37:25,15.03
505,505,5,Correios,2017-03-19 23:15:06,2017-03-26 20:04:25,40.93
506,506,1,RapidAir,2017-11-05 08:01:26,2017-11-08 16:10:36,14.63
507,507,2,Stark Logistics,2017-11-30 12:48:48,2017-12-03 07:02:26,26.14
508,508,1,Dragonfly Express,2018-07-18 23:03:16,2018-07-24 09:59:06,14.36
509,509,1,Loggi,2018-05-08 02:37:23,2018-05-10 22:33:53,32.73
510,510,2,Loggi,2017-11-14 03:28:23,2017-11-17 10:56:32,48.87
511,511,3,RapidAir,2017-02-21 11:44:07,2017-02-27 08:18:37,37.13
512,512,5,Correios,2018-03-08 23:13:19,2018-03-13 06:10:32,9.41
513,513,2,Dragonfly Express,2018-06-26 03:37:25,2018-07-01 14:38:28,46.97
514,514,4,Loggi,2018-08-06 18:53:35,2018-08-08 05:18:26,33.50
515,515,2,Stark Logistics,2017-08-06 08:26:40,2017-08-11 03:06:55,26.14
516,516,1,Loggi,2018-05-06 11:00:33,2018-05-08 21:22:33,49.99
517,517,3,Dragonfly Express,2017-12-03 05:53:46,2017-12-04 03:03:03,21.55
518,518,3,Loggi,2018-01-02 21:44:22,2018-01-06 08:09:44,42.19
519,519,3,Correios,2017-09-06 08:59:27,2017-09-08 23:48:16,8.80
520,520,2,Loggi,2018-02-04 08:42:58,2018-02-06 09:57:28,44.53
521,521,5,Correios,2018-07-13 11:28:39,2018-07-14 11:08:47,39.05
522,522,1,Correios,2017-02-09 00:31:17,2017-02-09 05:55:32,7.54
523,523,2,Stark Logistics,2017-03-26 00:38:22,2017-03-26 15:56:05,7.28
524,524,5,RapidAir,2018-08-02 00:51:43,2018-08-05 06:45:25,45.81
525,525,3,Correios,2018-02-10 10:24:03,2018-02-16 02:13:53,8.90
526,526,5,Stark Logistics,2018-05-05 21:22:11,2018-05-07 02:52:00,18.79
527,527,2,Stark Logistics,2017-11-29 12:02:00,2017-12-06 01:57:22,11.92
528,528,2,Dragonfly Express,2018-02-16 09:21:56,2018-02-18 08:43:42,25.52
529,529,3,Correios,2017-08-31 16:06:32,2017-09-06 08:01:36,45.64
530,530,3,Stark Logistics,2017-02-12 10:51:38,2017-02-16 08:49:11,10.20
531,531,5,Dragonfly Express,2017-05-10 06:03:46,2017-05-12 06:13:21,38.85
532,532,4,Dragonfly Express,2018-08-29 16:59:42,2018-09-04 11:47:19,9.03
533,533,3,RapidAir,2017-02-07 05:04:46,2017-02-12 17:43:17,12.96
534,534,1,Dragonfly Express,2018-01-18 18:06:59,2018-01-25 05:30:32,35.07
535,535,1,Dragonfly Express,2018-05-18 21:54:14,2018-05-25 01:35:03,14.32
536,536,4,Correios,2018-01-22 23:34:38,2018-01-27 23:03:47,32.10
537,537,5,RapidAir,2017-12-01 00:18:22,2017-12-07 02:26:01,32.22
538,538,5,Correios,2017-12-27 04:06:02,2017-12-29 15:41:33,40.40
539,539,1,Stark Logistics,2017-12-14 20:48:17,2017-12-16 06:19:40,49.37
540,540,4,Correios,2018-08-05 01:04:13,2018-08-08 03:36:14,47.49
541,541,5,Stark Logistics,2017-06-28 00:05:23,2017-06-30 20:06:23,30.03
542,542,2,Loggi,2018-02-27 03:01:27,2018-03-02 21:02:28,49.11
543,543,3,Stark Logistics,2018-08-06 13:16:58,2018-08-08 05:20:03,12.17
544,544,5,Loggi,2017-11-27 21:04:46,2017-12-01 09:33:53,18.51
545,545,2,Dragonfly Express,2018-03-26 06:00:19,2018-04-01 14:39:44,32.92
546,546,5,Loggi,2018-05-19 07:48:01,2018-05-21 19:55:47,35.84
547,547,1,Stark Logistics,2017-12-10 22:44:59,2017-12-16 02:13:38,30.85
548,548,1,Correios,2018-05-05 04:48:58,2018-05-11 19:39:54,15.74
549,549,1,Stark Logistics,2018-01-26 03:59:14,2018-01-28 23:28:35,7.53
550,550,5,Stark Logistics,2018-03-01 16:33:39,2018-03-02 02:38:49,17.06
551,551,3,Loggi,2017-11-17 08:09:27,2017-11-23 04:16:01,31.21
552,552,2,Correios,2018-01-06 15:48:39,2018-01-12 10:50:54,23.55
553,553,1,Correios,2018-08-04 10:21:15,2018-08-10 09:16:55,43.55
554,554,1,Correios,2017-10-19 15:08:14,2017-10-23 02:38:04,36.70
555,555,3,Dragonfly Express,2017-11-19 02:07:09,2017-11-24 03:05:09,26.41
556,556,2,RapidAir,2018-01-20 16:22:46,2018-01-21 19:59:53,25.69
557,557,3,Loggi,2017-09-08 18:25:54,2017-09-13 06:43:37,33.78
558,558,5,Dragonfly Express,2018-07-29 22:12:09,2018-08-05 18:19:19,11.92
559,559,2,Correios,2017-04-26 21:16:42,2017-04-26 22:19:19,11.11
560,560,4,Stark Logistics,2018-04-27 11:37:12,2018-05-02 13:37:10,21.68
561,561,4,Correios,2018-03-02 15:48:59,2018-03-05 08:35:00,17.47
562,562,5,Stark Logistics,2018-08-16 23:33:55,2018-08-23 15:05:52,48.65
563,563,1,Stark Logistics,2018-01-27 16:11:55,2018-01-29 03:23:19,46.87
564,564,3,RapidAir,2017-08-18 13:59:48,2017-08-19 08:09:50,9.42
565,565,4,Loggi,2018-05-22 23:05:54,2018-05-24 08:18:11,43.02
566,566,5,Loggi,2018-05-14 02:51:15,2018-05-17 18:51:12,25.14
567,567,3,Stark Logistics,2018-01-04 20:25:12,2018-01-05 14:51:42,45.69
568,568,1,Correios,2017-09-01 19:09:00,2017-09-05 22:04:23,45.83
569,569,5,Stark Logistics,2017-07-15 02:24:07,2017-07-18 16:44:59,22.64
570,570,3,Correios,2018-06-15 22:13:38,2018-06-18 08:02:00,48.64
571,571,4,Stark Logistics,2018-03-10 12:57:58,2018-03-11 00:17:42,14.00
572,572,5,RapidAir,2017-05-10 11:32:23,2017-05-13 10:31:35,22.43
573,573,4,Stark Logistics,2017-11-19 11:26:27,2017-11-25 11:05:03,38.45
574,574,5,Dragonfly Express,2017-07-01 22:21:37,2017-07-02 23:46:32,21.64
575,575,5,Dragonfly Express,2017-08-26 11:16:08,2017-08-30 05:07:31,17.28
576,576,4,Stark Logistics,2018-01-15 11:53:42,2018-01-16 20:14:43,47.45
577,577,4,Stark Logistics,2018-06-07 10:59:10,2018-06-11 23:35:16,47.87
578,578,1,Correios,2017-03-05 22:17:55,2017-03-08 12:02:06,45.09
579,579,4,Dragonfly Express,2017-07-06 21:42:26,2017-07-10 04:21:45,42.52
580,580,1,Correios,2017-05-20 21:19:23,2017-05-22 07:38:08,33.13
581,581,4,Correios,2018-04-27 16:11:28,2018-04-29 16:20:05,6.61
582,582,1,Loggi,2017-09-15 22:55:26,2017-09-21 14:36:28,49.99
583,583,4,RapidAir,2017-11-23 11:43:47,2017-11-24 13:29:58,5.05
584,584,4,Correios,2018-04-06 22:57:28,2018-04-13 14:00:35,6.67
585,585,5,Correios,2018-01-20 19:39:23,2018-01-23 23:13:24,36.41
586,586,3,Correios,2018-05-09 12:26:13,2018-05-11 02:25:05,44.54
587,587,5,RapidAir,2018-01-31 23:42:02,2018-02-07 14:19:40,16.79
588,588,1,Dragonfly Express,2018-06-03 01:58:11,2018-06-03 08:16:19,35.29
589,589,1,Dragonfly Express,2017-08-02 06:29:40,2017-08-04 01:45:20,17.77
590,590,5,RapidAir,2018-06-02 00:27:33,2018-06-06 03:58:37,43.56
591,591,5,Correios,2018-07-15 15:32:32,2018-07-21 14:19:03,32.72
592,592,1,Loggi,2017-12-09 21:22:33,2017-12-11 02:22:52,26.14
593,593,3,Dragonfly Express,2017-12-13 02:54:12,2017-12-15 09:10:50,37.53
594,594,1,RapidAir,2017-07-25 13:39:20,2017-07-31 20:15:11,25.15
595,595,4,RapidAir,2017-07-30 20:44:43,2017-08-01 15:51:01,48.47
596,596,4,Stark Logistics,2018-04-21 19:11:56,2018-04-27 21:31:26,24.72
597,597,2,Dragonfly Express,2017-11-30 00:34:57,2017-12-05 14:14:50,44.12
598,598,5,Correios,2018-06-29 12:08:47,2018-07-05 14:07:29,22.32
599,599,3,Dragonfly Express,2017-10-17 17:05:34,2017-10-20 08:30:59,13.27
600,600,1,Loggi,2018-01-26 00:46:47,2018-01-26 14:12:11,9.51
601,601,4,RapidAir,2018-08-21 15:34:03,2018-08-26 21:20:01,12.63
602,602,3,Dragonfly Express,2018-05-29 14:25:18,2018-06-01 07:31:16,47.32
603,603,2,Stark Logistics,2017-09-23 00:33:02,2017-09-27 03:08:15,21.50
604,604,2,Dragonfly Express,2018-05-05 09:56:10,2018-05-09 01:38:34,29.77
605,605,2,Stark Logistics,2017-12-23 02:16:54,2017-12-23 19:14:23,16.16
606,606,3,Stark Logistics,2018-05-16 16:22:56,2018-05-18 06:23:10,6.11
607,607,3,Stark Logistics,2018-02-16 17:31:58,2018-02-19 19:05:19,39.83
608,608,2,Correios,2017-12-11 00:28:00,2017-12-13 17:09:59,15.82
609,609,2,Dragonfly Express,2017-12-13 22:26:05,2017-12-16 11:01:21,15.86
610,610,5,RapidAir,2017-03-10 18:11:54,2017-03-13 03:08:16,23.51
611,611,3,Dragonfly Express,2017-10-30 09:45:03,2017-11-01 20:08:55,30.87
612,612,1,RapidAir,2018-02-24 13:15:35,2018-02-25 15:42:34,26.11
613,613,1,Dragonfly Express,2017-07-04 22:57:17,2017-07-10 04:53:56,22.30
614,614,3,RapidAir,2018-01-28 16:45:36,2018-01-28 20:52:01,19.92
615,615,3,Correios,2018-04-25 16:42:42,2018-04-27 05:26:05,24.20
616,616,1,Stark Logistics,2018-08-17 03:40:16,2018-08-17 12:28:13,46.11
617,617,4,Loggi,2017-08-30 14:15:38,2017-09-01 23:25:03,28.40
618,618,3,RapidAir,2018-06-30 12:48:49,2018-07-06 18:12:34,12.40
619,619,3,Dragonfly Express,2017-10-19 10:29:32,2017-10-22 22:52:54,49.28
620,620,2,Correios,2018-01-06 23:45:00,2018-01-13 08:32:23,34.48
621,621,5,Correios,2018-02-16 11:10:20,2018-02-22 21:00:16,31.43
622,622,5,RapidAir,2017-10-29 17:04:33,2017-11-04 23:53:57,45.30
623,623,2,Dragonfly Express,2018-03-05 10:53:28,2018-03-08 00:46:23,34.53
624,624,3,Loggi,2018-06-25 13:40:17,2018-06-27 00:00:36,32.08
625,625,2,Stark Logistics,2017-10-25 04:07:25,2017-10-30 09:24:30,23.47
626,626,1,Dragonfly Express,2017-09-22 02:37:33,2017-09-26 05:06:37,22.12
627,627,2,Stark Logistics,2018-08-01 09:55:00,2018-08-03 02:41:39,28.13
628,628,1,Dragonfly Express,2018-03-11 18:33:05,2018-03-16 23:18:42,23.87
629,629,3,Stark Logistics,2018-07-21 09:29:34,2018-07-26 23:59:47,39.39
630,630,2,RapidAir,2017-10-06 15:56:02,2017-10-09 21:49:56,32.24
631,631,3,Dragonfly Express,2018-01-22 04:39:44,2018-01-23 04:03:25,31.48
632,632,5,RapidAir,2018-08-03 18:23:20,2018-08-09 08:58:14,32.38
633,633,5,Dragonfly Express,2017-03-08 16:37:45,2017-03-09 03:06:20,42.33
634,634,1,Stark Logistics,2017-07-09 13:33:08,2017-07-12 16:59:29,38.70
635,635,1,Dragonfly Express,2017-05-14 21:06:35,2017-05-16 21:34:12,15.85
636,636,2,Dragonfly Express,2018-01-24 13:03:16,2018-01-28 05:44:31,32.12
637,637,4,Loggi,2018-03-12 07:48:50,2018-03-14 15:41:08,26.58
638,638,4,Correios,2018-08-10 11:12:03,2018-08-13 17:35:39,47.05
639,639,1,Stark Logistics,2017-12-28 17:44:47,2017-12-29 20:54:30,38.55
640,640,3,Loggi,2017-04-16 03:16:47,2017-04-21 09:20:05,40.29
641,641,3,Correios,2018-04-18 02:31:33,2018-04-24 00:33:23,10.62
642,642,4,RapidAir,2017-09-14 14:03:40,2017-09-15 03:57:13,44.67
643,643,2,Loggi,2017-02-27 14:01:23,2017-03-02 18:23:26,23.19
644,644,3,Correios,2018-05-18 11:48:22,2018-05-24 04:01:59,39.59
645,645,5,Correios,2017-09-16 20:53:57,2017-09-23 13:25:25,28.24
646,646,5,Stark Logistics,2018-03-01 07:50:48,2018-03-06 23:53:21,8.41
647,647,1,Correios,2017-03-27 15:02:29,2017-04-03 14:12:35,13.63
648,648,4,Loggi,2018-06-16 21:14:20,2018-06-18 19:01:54,6.32
649,649,2,RapidAir,2017-05-31 22:20:11,2017-06-06 04:49:49,33.48
650,650,1,Loggi,2018-07-16 18:51:58,2018-07-19 17:18:53,47.48
651,651,3,RapidAir,2018-05-02 16:26:18,2018-05-08 23:09:48,46.96
652,652,5,Dragonfly Express,2017-03-09 19:53:17,2017-03-10 03:42:48,34.06
653,653,3,Dragonfly Express,2018-05-08 10:53:46,2018-05-10 20:19:31,5.52
654,654,5,RapidAir,2017-05-04 17:12:19,2017-05-05 19:56:40,35.46
655,655,3,Correios,2018-02-18 22:51:44,2018-02-19 01:48:47,35.72
656,656,1,Loggi,2018-05-17 12:08:26,2018-05-18 03:20:58,37.31
