payment_key,order_key,payment_type,payment_installments,payment_value
885,18677,boleto,1,250.04
886,47263,credit_card,7,108.88
887,27016,credit_card,1,189.66
888,56292,credit_card,3,135.47
889,40063,boleto,1,104.07
890,62331,credit_card,3,184.08
891,45266,boleto,1,164.01
892,74042,credit_card,3,91.21
893,58264,credit_card,7,129.00
894,37374,credit_card,2,84.28
895,74882,credit_card,1,57.67
896,16940,credit_card,3,97.79
897,97394,debit_card,1,53.90
898,74146,boleto,1,35.09
899,96037,boleto,1,218.04
900,93095,boleto,1,67.93
901,10286,boleto,1,40.53
902,8619,credit_card,6,97.23
903,8627,credit_card,6,159.39
904,44088,boleto,1,167.07
905,60249,voucher,1,50.00
906,61941,credit_card,2,93.40
907,79873,credit_card,4,276.11
908,61045,credit_card,3,149.16
909,32535,credit_card,2,175.13
910,27219,credit_card,1,143.99
911,65729,boleto,1,131.80
912,2626,boleto,1,88.54
913,88643,credit_card,1,109.31
914,40671,boleto,1,63.05
915,30578,credit_card,8,353.29
916,18191,credit_card,3,276.44
917,25408,boleto,1,45.95
918,30181,credit_card,2,116.99
919,60278,boleto,1,46.00
920,67920,voucher,1,23.23
921,37563,credit_card,1,119.18
922,92792,boleto,1,32.13
923,24560,credit_card,5,222.15
924,62546,boleto,1,59.22
925,44867,boleto,1,204.81
926,34628,credit_card,2,73.34
927,46453,credit_card,1,131.03
928,81241,credit_card,3,57.69
929,96420,credit_card,1,27.79
930,57403,boleto,1,224.45
931,26893,credit_card,1,135.60
932,8300,credit_card,7,76.08
933,57920,credit_card,1,67.14
934,37105,boleto,1,137.97
935,77740,boleto,1,68.12
936,14605,credit_card,3,73.61
937,39462,credit_card,3,117.94
938,15314,credit_card,3,84.52
939,5453,credit_card,8,138.84
940,37294,credit_card,1,5.37
941,98151,credit_card,4,119.48
942,84276,credit_card,1,77.50
943,81786,boleto,1,84.05
944,28161,boleto,1,149.73
945,85379,boleto,1,93.80
946,20964,credit_card,2,76.51
947,39550,boleto,1,121.60
948,35265,credit_card,10,528.69
949,22858,boleto,1,73.03
950,2312,credit_card,2,70.00
951,33939,credit_card,5,278.63
952,45935,credit_card,2,89.88
953,12700,boleto,1,117.38
954,23349,credit_card,3,180.47
955,95374,credit_card,2,110.77
956,35117,credit_card,2,28.70
957,23544,credit_card,1,23.47
958,40341,voucher,1,50.00
959,77308,boleto,1,364.46
960,37971,credit_card,1,48.23
961,49498,credit_card,6,78.97
962,9301,credit_card,2,159.80
963,38324,credit_card,1,66.44
964,25587,credit_card,2,71.13
965,58487,credit_card,1,76.29
966,29716,voucher,1,188.93
967,69367,debit_card,1,70.03
968,90623,boleto,1,51.01
969,63296,credit_card,2,162.75
970,41573,boleto,1,36.36
971,42960,credit_card,4,209.46
972,20656,credit_card,2,79.95
973,90429,credit_card,1,134.49
974,40631,credit_card,6,111.02
975,37175,credit_card,1,53.88
976,90367,boleto,1,62.91
977,71535,debit_card,1,335.47
978,15904,voucher,1,12.29
979,50314,credit_card,8,237.54
980,82232,credit_card,1,131.94
981,57230,debit_card,1,191.28
982,68584,credit_card,6,85.24
983,62992,credit_card,1,37.99
984,80307,credit_card,1,200.75
985,74247,boleto,1,213.03
986,86538,boleto,1,74.16
987,47048,voucher,1,55.09
988,35694,voucher,1,10.04
989,20270,credit_card,1,57.80
990,60594,credit_card,1,25.05
991,45058,boleto,1,199.43
992,1923,credit_card,3,172.29
993,11330,credit_card,8,126.30
994,30195,credit_card,5,116.97
995,26454,credit_card,2,158.21
996,68243,voucher,1,247.16
997,28978,credit_card,4,45.09
998,93302,credit_card,5,172.16
999,24821,credit_card,2,189.37
1000,40204,credit_card,3,372.67
1001,69533,boleto,1,64.44
1002,98947,credit_card,1,2.35
1003,95831,credit_card,4,204.07
1004,81951,boleto,1,75.17
1005,98525,credit_card,2,177.11
1006,21440,credit_card,2,42.78
1007,88148,boleto,1,37.79
1008,96588,credit_card,2,119.79
1009,90402,boleto,1,273.98
1010,16709,credit_card,2,63.70
1011,40956,voucher,1,50.00
1012,84277,boleto,1,36.05
1013,64798,credit_card,1,85.15
1014,62308,credit_card,1,50.45
1015,69712,credit_card,1,34.37
1016,49802,voucher,1,184.93
1017,81788,credit_card,6,157.97
1018,29799,boleto,1,143.15
1019,88021,credit_card,8,123.25
1020,91233,credit_card,6,121.68
1021,32295,credit_card,10,156.39
1022,71213,credit_card,3,171.79
1023,7286,credit_card,2,133.05
1024,8679,debit_card,1,77.42
1025,49507,credit_card,2,281.73
1026,3901,credit_card,1,36.07
1027,99440,credit_card,4,441.16
1028,75634,credit_card,1,99.14
1029,53518,voucher,1,118.35
1030,15557,credit_card,1,92.80
1031,85771,credit_card,2,142.25
1032,42552,boleto,1,186.27
1033,77791,debit_card,1,23.88
1034,81303,boleto,1,497.59
1035,33736,credit_card,5,51.57
1036,316,credit_card,1,159.07
1037,16301,credit_card,2,154.38
1038,52487,credit_card,3,245.36
1039,33213,boleto,1,385.52
1040,15254,credit_card,4,318.17
1041,48483,credit_card,1,576.20
1042,34523,credit_card,1,93.66
1043,50602,boleto,1,71.81
1044,19379,boleto,1,33.10
1045,26841,voucher,1,3.90
1046,75661,boleto,1,44.24
1047,67629,boleto,1,398.88
1048,86478,credit_card,2,47.61
1049,84674,credit_card,10,116.85
1050,28354,boleto,1,35.09
1051,97386,credit_card,5,51.88
1052,58151,credit_card,6,190.83
1053,38323,credit_card,4,101.64
1054,98160,credit_card,4,212.18
1055,15670,boleto,1,61.94
1056,39431,credit_card,1,35.24
1057,33018,credit_card,6,63.06
1058,80790,credit_card,2,102.64
1059,72370,credit_card,10,123.68
1060,63095,boleto,1,64.63
1061,31799,boleto,1,216.74
1062,61316,credit_card,1,46.26
1063,70607,credit_card,2,52.83
1064,90031,credit_card,2,129.79
1065,17264,credit_card,1,8.16
1066,50957,voucher,1,98.87
1067,2628,credit_card,2,65.05
1068,37600,debit_card,1,64.00
1069,85883,credit_card,1,34.70
1070,15769,credit_card,3,151.83
1071,88602,credit_card,2,103.20
1072,78548,credit_card,1,43.62
1073,7243,credit_card,6,166.41
1074,5089,credit_card,1,35.77
1075,60580,credit_card,10,194.48
1076,38606,credit_card,1,133.62
1077,10961,credit_card,2,115.90
1078,71385,boleto,1,91.92
1079,14510,credit_card,1,36.61
1080,53981,credit_card,3,72.78
1081,72902,credit_card,10,189.21
1082,49121,credit_card,7,346.59
1083,53863,credit_card,5,245.51
1084,42020,voucher,1,216.99
1085,57216,credit_card,3,104.43
1086,57248,credit_card,3,36.10
1087,1827,credit_card,2,161.47
1088,37957,credit_card,6,133.75
1089,67167,credit_card,1,125.22
1090,39224,boleto,1,50.86
1091,39506,credit_card,2,164.84
1092,56607,credit_card,1,2.67
1093,78170,voucher,1,33.56
1094,64463,boleto,1,99.90
1095,84953,credit_card,2,133.34
1096,88142,voucher,1,69.46
1097,75071,credit_card,1,133.28
1098,29146,credit_card,1,50.00
1099,46407,credit_card,10,368.92
1100,97485,credit_card,8,406.67
1101,59737,credit_card,3,69.45
1102,64305,credit_card,2,1327.54
1103,43495,credit_card,1,12.59
1104,875,credit_card,3,45.69
1105,49895,credit_card,4,119.48
1106,8116,credit_card,3,88.72
1107,12582,voucher,1,250.00
1108,37877,credit_card,4,88.58
1109,77437,credit_card,1,81.60
1110,78005,credit_card,1,41.53
1111,18095,credit_card,1,64.86
1112,11146,credit_card,1,35.01
1113,28301,credit_card,1,47.44
1114,23976,boleto,1,21.01
1115,8473,credit_card,10,639.52
1116,38788,credit_card,2,142.44
1117,54966,credit_card,6,323.92
1118,21069,voucher,1,64.25
1119,63325,boleto,1,64.44
1120,4139,credit_card,8,91.18
1121,11215,boleto,1,44.34
1122,98099,credit_card,3,37.09
1123,1661,debit_card,1,146.13
1124,8800,boleto,1,218.27
1125,58347,voucher,1,41.11
1126,86291,credit_card,1,21.16
1127,68990,credit_card,1,95.34
1128,62690,credit_card,2,124.92
1129,36254,credit_card,1,52.76
1130,70996,boleto,1,56.28
1131,22880,debit_card,1,416.36
1132,45348,credit_card,2,144.76
1133,70618,voucher,1,6.82
1134,12825,boleto,1,202.50
1135,28951,credit_card,1,14.00
1136,1216,credit_card,1,3.99
1137,63919,credit_card,3,104.37
1138,1375,credit_card,1,119.84
1139,34991,credit_card,2,84.24
1140,6742,credit_card,1,2787.87
1141,25669,credit_card,3,457.64
1142,2195,credit_card,5,89.56
1143,95165,credit_card,3,595.30
1144,4879,credit_card,1,171.69
1145,21095,credit_card,3,32.96
1146,80246,credit_card,1,85.60
1147,86858,credit_card,3,44.66
1148,76968,boleto,1,164.55
1149,52477,boleto,1,38.42
1150,29832,credit_card,1,115.78
1151,75649,credit_card,8,198.49
1152,33394,credit_card,4,512.46
1153,64652,credit_card,4,113.16
1154,7857,credit_card,9,94.30
1155,20326,credit_card,1,87.64
1156,45984,credit_card,4,92.62
1157,39446,credit_card,2,52.10
1158,23237,credit_card,4,47.23
1159,68741,credit_card,3,62.50
1160,76148,credit_card,1,5.36
1161,87175,boleto,1,116.32
1162,12793,credit_card,1,158.21
1163,60206,credit_card,10,404.95
1164,44885,credit_card,1,196.01
1165,9773,boleto,1,95.84
1166,88608,credit_card,6,61.97
1167,71220,credit_card,1,134.71
1168,14682,voucher,1,79.56
1169,31648,credit_card,1,78.20
1170,11963,voucher,1,44.55
1171,19664,boleto,1,45.89
1172,69990,boleto,1,93.82
1173,8289,voucher,1,191.09
1174,57859,boleto,1,306.78
1175,70769,credit_card,1,44.85
1176,18403,credit_card,10,178.06
1177,62733,boleto,1,157.78
1178,92611,credit_card,3,83.34
1179,93323,credit_card,4,97.71
1180,79086,boleto,1,205.00
1181,2734,credit_card,6,65.00
1182,4077,credit_card,10,113.62
1183,97752,voucher,1,41.00
1184,10122,credit_card,1,44.38
1185,36365,credit_card,1,67.57
1186,19185,credit_card,3,117.57
1187,61564,voucher,1,1.39
1188,25106,boleto,1,90.76
1189,22840,credit_card,8,168.35
1190,19940,credit_card,1,131.64
1191,13529,credit_card,5,63.07
1192,93884,boleto,1,481.07
1193,15468,credit_card,1,37.96
1194,90365,boleto,1,248.36
1195,25451,credit_card,1,61.40
1196,7590,credit_card,4,176.16
1197,14756,credit_card,1,131.44
1198,33620,credit_card,2,61.37
1199,9099,credit_card,5,103.15
1200,96587,credit_card,3,154.51
1201,95858,voucher,1,20.00
1202,52944,credit_card,2,103.93
1203,87565,credit_card,1,92.57
1204,14805,credit_card,1,145.57
1205,59757,credit_card,3,86.15
1206,95469,credit_card,2,119.97
1207,6826,credit_card,3,73.25
1208,67008,credit_card,8,167.60
1209,66444,credit_card,1,35.69
1210,92075,credit_card,4,109.50
1211,51770,credit_card,6,70.18
1212,90867,credit_card,10,104.19
1213,80280,boleto,1,165.30
1214,1112,credit_card,8,219.40
1215,40850,credit_card,8,94.59
1216,64516,credit_card,10,991.09
1217,50692,credit_card,2,284.66
1218,50470,credit_card,6,146.48
1219,54849,credit_card,1,132.64
1220,19677,credit_card,3,35.00
1221,49178,credit_card,10,221.58
1222,48389,credit_card,10,158.98
1223,9111,voucher,1,6.67
1224,40297,credit_card,2,99.82
1225,39663,credit_card,1,86.31
1226,3044,credit_card,5,51.33
1227,82647,credit_card,1,111.93
1228,88331,credit_card,1,58.98
1229,22534,credit_card,3,88.56
1230,27507,credit_card,2,123.27
1231,86726,credit_card,3,33.16
1232,94473,credit_card,1,82.66
1233,49615,boleto,1,236.09
1234,70143,credit_card,1,43.00
1235,89191,credit_card,4,235.28
1236,59742,credit_card,1,55.79
1237,80453,credit_card,10,784.80
1238,86645,credit_card,7,73.43
1239,81712,boleto,1,174.64
1240,16794,credit_card,1,29.91
1241,88441,credit_card,1,54.10
1242,66785,credit_card,2,173.62
1243,92448,credit_card,2,99.43
1244,72527,credit_card,1,65.34
1245,26612,credit_card,6,153.80
1246,23594,credit_card,2,26.59
1247,49337,credit_card,5,123.29
1248,86520,debit_card,1,22.38
1249,27767,credit_card,8,326.38
1250,30258,credit_card,9,196.92
1251,45696,boleto,1,65.01
1252,91637,credit_card,2,21.84
1253,49342,credit_card,1,248.74
1254,5480,credit_card,5,141.11
1255,75570,credit_card,10,1013.25
1256,87972,credit_card,8,214.14
1257,39586,credit_card,2,94.70
1258,88527,debit_card,1,46.01
1259,92701,credit_card,4,224.39
1260,80495,voucher,1,100.00
1261,67261,credit_card,2,196.66
1262,75709,credit_card,3,69.83
1263,56095,boleto,1,41.09
1264,25645,credit_card,3,425.60
1265,93474,credit_card,2,118.43
1266,24627,credit_card,1,102.26
1267,34450,credit_card,1,48.11
1268,2681,voucher,1,150.00
1269,48040,credit_card,1,40.40
1270,59569,credit_card,1,430.28
1271,39108,credit_card,7,72.98
1272,22562,credit_card,1,126.23
1273,65602,boleto,1,143.10
1274,59785,credit_card,2,138.74
1275,36835,credit_card,10,291.72
1276,5466,credit_card,1,131.62
1277,51305,credit_card,4,161.54
1278,89883,credit_card,1,27.23
1279,3083,credit_card,5,143.04
1280,10025,credit_card,6,175.03
1281,18420,credit_card,2,63.74
1282,42720,credit_card,4,214.69
1283,53800,credit_card,10,531.92
1284,31808,credit_card,1,202.15
1285,49851,boleto,1,277.48
1286,48333,credit_card,1,35.13
1287,76898,boleto,1,28.07
1288,17297,credit_card,8,181.40
1289,37080,credit_card,8,162.51
1290,66510,credit_card,1,118.29
1291,87723,credit_card,1,247.52
1292,84161,credit_card,6,63.33
1293,20369,credit_card,7,220.25
1294,79425,boleto,1,228.82
1295,65736,credit_card,1,79.92
1296,21024,credit_card,1,112.20
1297,77188,credit_card,1,97.66
1298,85608,boleto,1,158.73
1299,95852,credit_card,2,136.26
1300,35123,credit_card,1,141.73
1301,98903,boleto,1,67.53
1302,46797,credit_card,10,113.44
1303,67501,boleto,1,35.00
1304,12304,credit_card,1,99.20
1305,33827,credit_card,5,205.45
1306,88093,credit_card,1,89.91
1307,63261,credit_card,6,202.76
1308,68700,credit_card,1,37.68
1309,74752,credit_card,6,162.55
1310,49927,credit_card,1,38.33
1311,26781,credit_card,3,138.24
1312,69494,credit_card,1,53.10
1313,18905,voucher,1,20.00
1314,65445,credit_card,1,102.66
1315,11929,credit_card,2,64.04
1316,35551,credit_card,7,97.03
1317,47275,credit_card,3,150.14
1318,33284,credit_card,1,98.25
1319,32358,credit_card,5,50.95
1320,44022,boleto,1,36.38
1321,91485,boleto,1,47.79
1322,94188,voucher,1,44.11
1323,96422,credit_card,6,77.69
1324,58020,credit_card,2,73.27
1325,47196,boleto,1,35.41
1326,25387,boleto,1,2276.10
1327,14159,credit_card,3,72.02
1328,15059,credit_card,10,182.29
1329,76192,credit_card,1,118.09
1330,30231,credit_card,1,105.90
1331,27632,credit_card,10,141.20
1332,33896,credit_card,8,921.05
1333,71123,credit_card,5,71.14
1334,87592,credit_card,1,103.55
1335,20460,boleto,1,193.17
1336,98948,credit_card,4,91.16
1337,66405,credit_card,1,54.09
1338,73270,credit_card,2,142.92
1339,83140,credit_card,2,53.60
1340,2142,credit_card,3,80.15
1341,40203,credit_card,2,135.00
1342,51424,credit_card,8,175.63
1343,45743,boleto,1,162.70
1344,70792,credit_card,3,192.39
1345,49830,credit_card,1,26.77
1346,11743,credit_card,1,111.98
1347,34109,credit_card,5,103.11
1348,42541,boleto,1,71.14
1349,57798,credit_card,1,180.46
1350,16211,credit_card,7,372.27
1351,31260,credit_card,5,102.31
1352,78073,credit_card,1,85.62
1353,10581,credit_card,8,228.24
1354,85315,credit_card,10,133.34
1355,49237,credit_card,8,171.44
1356,98301,credit_card,1,47.75
1357,47869,credit_card,1,154.72
1358,14032,voucher,1,20.00
1359,18186,credit_card,1,78.20
1360,8083,debit_card,1,24.28
1361,55649,boleto,1,46.92
1362,43624,credit_card,1,33.12
1363,74199,boleto,1,182.91
1364,91368,boleto,1,100.34
1365,98028,boleto,1,66.01
1366,86193,credit_card,3,132.00
1367,4579,credit_card,1,4.15
1368,72661,credit_card,1,58.59
1369,12464,boleto,1,352.95
1370,5192,voucher,1,29.87
1371,23258,credit_card,5,54.09
1372,38065,boleto,1,76.31
1373,13461,credit_card,7,436.25
1374,10523,credit_card,3,58.37
1375,63282,credit_card,1,72.97
1376,56146,credit_card,5,54.62
1377,72098,boleto,1,85.81
1378,28855,credit_card,2,150.99
1379,91063,credit_card,6,347.83
1380,33066,credit_card,5,674.92
1381,21595,boleto,1,164.53
1382,25118,credit_card,10,193.80
1383,74794,credit_card,2,22.39
1384,75737,boleto,1,147.52
1385,86881,credit_card,1,31.60
1386,67913,credit_card,5,620.68
1387,33719,credit_card,10,1082.51
1388,58051,credit_card,8,204.11
1389,15029,boleto,1,82.12
1390,89998,credit_card,12,123.69
1391,19091,credit_card,6,287.96
1392,43273,credit_card,1,32.09
1393,39306,voucher,1,173.38
1394,89468,credit_card,8,375.22
1395,8091,credit_card,4,241.61
1396,5912,credit_card,2,257.29
1397,19506,credit_card,4,197.69
1398,74258,credit_card,1,38.86
1399,78307,credit_card,3,195.00
1400,76843,credit_card,2,227.44
1401,40477,credit_card,3,113.05
1402,72070,credit_card,3,137.02
1403,53797,boleto,1,89.27
1404,23216,boleto,1,85.40
1405,37748,voucher,1,44.60
1406,78270,credit_card,6,133.93
1407,9836,credit_card,7,77.89
1408,29712,voucher,1,100.00
1409,93925,boleto,1,113.08
1410,94564,credit_card,10,554.40
1411,68796,credit_card,4,56.22
1412,51900,credit_card,1,56.75
1413,78268,credit_card,8,504.35
1414,64685,credit_card,10,152.72
1415,27825,credit_card,8,289.89
1416,87224,boleto,1,44.23
1417,28456,boleto,1,93.72
1418,41308,credit_card,1,220.66
1419,7489,credit_card,4,151.96
1420,80299,credit_card,1,279.30
1421,63361,boleto,1,28.08
1422,74632,credit_card,2,44.65
1423,41026,boleto,1,75.17
1424,82783,credit_card,8,193.51
1425,71591,credit_card,3,63.10
1426,94565,credit_card,1,90.92
1427,12745,credit_card,6,343.85
1428,53432,credit_card,3,69.11
1429,61697,credit_card,1,31.73
1430,5477,boleto,1,67.14
1431,5324,boleto,1,349.01
1432,93350,credit_card,2,111.86
1433,2845,voucher,1,9.39
1434,99399,credit_card,10,141.96
1435,64898,credit_card,6,318.40
1436,51205,credit_card,2,454.95
1437,84774,credit_card,1,56.60
1438,14348,credit_card,1,46.53
1439,4591,credit_card,10,924.12
1440,25900,credit_card,2,971.10
1441,94762,credit_card,10,497.62
1442,6494,credit_card,8,570.94
1443,9018,credit_card,2,415.97
1444,22444,credit_card,3,63.49
1445,53975,credit_card,2,80.77
1446,19782,voucher,1,20.00
1447,56054,credit_card,12,172.23
1448,17178,credit_card,1,64.09
1449,98317,voucher,1,8.47
1450,60765,credit_card,2,241.73
1451,56749,credit_card,2,188.80
1452,29948,credit_card,2,68.17
1453,55963,credit_card,1,90.88
1454,52128,credit_card,2,96.71
1455,47929,credit_card,4,66.44
1456,75647,boleto,1,127.92
1457,11940,credit_card,1,8.58
1458,83537,credit_card,1,81.76
1459,20342,credit_card,5,59.82
1460,2996,credit_card,1,40.76
1461,22999,credit_card,10,107.10
1462,52510,credit_card,1,27.36
1463,21888,credit_card,2,28.93
1464,1037,credit_card,1,40.96
1465,11082,credit_card,1,188.73
1466,24093,credit_card,2,69.73
1467,98795,boleto,1,40.76
1468,27206,boleto,1,177.32
1469,48438,credit_card,1,87.03
1470,77986,debit_card,1,44.18
1471,80493,credit_card,1,2.27
1472,95498,credit_card,1,29.75
1473,72449,credit_card,4,47.53
1474,27496,credit_card,6,68.02
1475,3554,credit_card,5,51.00
1476,40186,credit_card,1,44.29
1477,41602,credit_card,6,300.09
1478,27994,credit_card,5,263.02
1479,3188,credit_card,4,48.68
1480,53849,credit_card,5,188.79
1481,26091,debit_card,1,119.80
1482,34152,boleto,1,119.84
1483,56963,credit_card,1,243.45
1484,67372,credit_card,1,75.65
1485,97512,voucher,1,29.96
1486,71977,credit_card,10,248.76
1487,67622,credit_card,8,375.41
1488,70132,credit_card,10,2083.09
1489,74544,credit_card,1,60.30
1490,61662,credit_card,5,102.75
1491,73750,credit_card,4,84.60
1492,64787,boleto,1,298.32
1493,89169,credit_card,6,67.88
1494,21861,credit_card,4,82.95
1495,81282,credit_card,8,89.62
1496,84378,credit_card,5,151.70
1497,14836,credit_card,2,239.50
1498,26980,credit_card,1,506.17
1499,43527,credit_card,6,217.16
1500,32550,credit_card,1,198.40
1501,46058,credit_card,3,177.86
1502,25203,credit_card,1,36.30
1503,16718,credit_card,2,117.26
1504,1750,credit_card,1,103.82
1505,25303,credit_card,15,242.11
1506,45242,credit_card,2,46.13
1507,61567,credit_card,1,20.75
1508,18820,credit_card,1,123.52
1509,63870,credit_card,6,113.28
1510,61546,boleto,1,129.25
1511,73014,credit_card,2,211.51
1512,76349,boleto,1,1087.44
1513,73317,credit_card,1,34.60
1514,78603,credit_card,8,86.09
1515,49969,credit_card,1,38.80
1516,41604,credit_card,2,91.18
1517,13364,credit_card,5,73.38
1518,49809,voucher,1,10.05
1519,6825,boleto,1,181.57
1520,59123,credit_card,3,47.20
